Year,Sources,Name,Authors,First Author,Chinese/English,Abstract,Venues,doi,Citation,Id,Keywords
2021,Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern?…,Ednet: Efficient disparity estimation with cost volume combination and attention-based spatial residual,"Songyan Zhang, Zhicheng Wang, Qiang Wang, Jinshuo Zhang, Gang Wei, Xiaowen Chu",Songyan Zhang,English,"Existing state-of-the-art disparity estimation works mostly leverage the 4D concatenation volume and construct a very deep 3D convolution neural network (CNN) for disparity regression, which is inefficient due to the high memory consumption and slow inference speed. In this paper, we propose a network named EDNet for efficient disparity estimation. Firstly, we construct a combined volume which incorporates contextual information from the squeezed concatenation volume and feature similarity measurement from the correlation volume. The combined volume can be next aggregated by 2D convolutions which are faster and require less memory than 3D convolutions. Secondly, we propose an attention-based spatial residual module to generate attention-aware residual features. The attention mechanism is applied to provide intuitive spatial evidence about inaccurate regions with the help of error maps at multiple scales and thus improve the residual learning efficiency. Extensive experiments on the Scene Flow and KITTI datasets show that EDNet outperforms the previous 3D CNN based works and achieves state-of-the-art performance with significantly faster speed and less memory consumption.",Conference paper,http://openaccess.thecvf.com/content/CVPR2021/html/Zhang_EDNet_Efficient_Disparity_Estimation_With_Cost_Volume_Combination_and_Attention-Based_CVPR_2021_paper.html,21,zhang2021ednet,"convolution neural network,Stereo Matching"
2023,Proceedings of the 29th ACM SIGKDD Conference on Knowledge Discovery and?…,Adaprop: Learning adaptive propagation for graph neural network based knowledge graph reasoning,"Yongqi Zhang, Zhanke Zhou, Quanming Yao, Xiaowen Chu, Bo Han",Yongqi Zhang,English,"Due to the popularity of Graph Neural Networks (GNNs), various GNN-based methods have been designed to reason on knowledge graphs (KGs). An important design component of GNN-based KG reasoning methods is called the propagation path, which contains a set of involved entities in each propagation step. Existing methods use hand-designed propagation paths, ignoring the correlation between the entities and the query relation. In addition, the number of involved entities will explosively grow at larger propagation steps. In this work, we are motivated to learn an adaptive propagation path in order to filter out irrelevant entities while preserving promising targets. First, we design an incremental sampling mechanism where the nearby targets and layer-wise connections can be preserved with linear complexity. Second, we design a learning-based sampling distribution to identify the semantically related?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3580305.3599404,14,zhang2023adaprop,"Knowledge graph, Graph embedding, Knowledge graph reasoning,Graph sampling, Graph neural network"
2021,IEEE Transactions on Parallel and Distributed Systems,MG-WFBP: Merging Gradients Wisely for Efficient Communication in Distributed Deep Learning,"Shaohuai Shi, Xiaowen Chu, Bo Li",Shaohuai Shi,English,"Distributed synchronous stochastic gradient descent has been widely used to train deep neural networks (DNNs) on computer clusters. With the increase of computational power, network communications generally limit the system scalability. Wait-free backpropagation (WFBP) is a popular solution to overlap communications with computations during the training process. In this article, we observe that many DNNs have a large number of layers with only a small amount of data to be communicated at each layer in distributed training, which could make WFBP inefficient. Based on the fact that merging some short communication tasks into a single one can reduce the overall communication time, we formulate an optimization problem to minimize the training time in pipelining communications and computations. We derive an optimal solution that can be solved efficiently without affecting the training performance. We then?…",Article,https://ieeexplore.ieee.org/abstract/document/9328614/,23,shi2021mg,"Deep Learning, GPU, Distributed Stochastic Gradient Descent, Gradient Communication, Merged-gradient"
2021,IEEE INFOCOM 2021-IEEE Conference on Computer Communications,Exploiting simultaneous communications to accelerate data parallel distributed deep learning,"Shaohuai Shi, Xiaowen Chu, Bo Li",Shaohuai Shi,English,"Synchronous stochastic gradient descent (S-SGD) with data parallelism is widely used for training deep learning (DL) models in distributed systems. A pipelined schedule of the computing and communication tasks of a DL training job is an effective scheme to hide some communication costs. In such pipelined S-SGD, tensor fusion (i.e., merging some consecutive layers' gradients for a single communication) is a key ingredient to improve communication efficiency. However, existing tensor fusion techniques schedule the communication tasks sequentially, which overlooks their independence nature. In this paper, we expand the design space of scheduling by exploiting simultaneous All-Reduce communications. Through theoretical analysis and experiments, we show that simultaneous All-Reduce communications can effectively improve the communication efficiency of small tensors. We formulate an optimization?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/9488803/,20,shi2021exploiting,"Distributed Deep Learning, Communication,Efficient, Simultaneous Communications"
2020,IEEE Access 8,An erasure-coded storage system for edge computing,"Lixin Liang, Huan He, Jian Zhao, Chengjian Liu, Qiuming Luo, Xiaowen Chu",Lixin Liang,English,"Emerging computing paradigm edge computing expects to store and process data at the network edge with reduced latency and improved network bandwidth. To the best of our knowledge, key performance issues such as coding performance of erasure-coded storage systems haven't been investigated for edge computing. In this paper, we present an erasure-coded storage system for edge computing. Unlike the data center and cloud storage systems, it employs edge devices to perform encoding and decoding operations, which can be a performance bottleneck of the whole storage system due to limited computing power. Hence, we present a comprehensive study of the performance of erasure coding to see if it can match the network performance of 5G and Wi-Fi 6 at the network edge. We use the popular edge device Jetson Nano and two state-of-the-art coding libraries: Jerasure and G-CRS. Our evaluation?…",Article,https://ieeexplore.ieee.org/abstract/document/9097196/,19,liang2020erasure,"Erasure-coded storage system, edge computing, erasure coding, jetson nano"
2020,IEEE transactions on parallel and distributed systems,Esetstore: An erasure-coded storage system with fast data recovery,"Chengjian Liu, Qiang Wang, Xiaowen Chu, Yiu-Wing Leung, Hai Liu",Chengjian Liu,English,"Erasure codes have been used extensively in large-scale storage systems to reduce the storage overhead of triplication-based storage systems. One key performance issue introduced by erasure codes is the long time needed to recover from a single failure, which occurs constantly in large-scale storage systems. We present ESetStore, a prototype erasure-coded storage system that aims to achieve fast recovery from failures. ESetStore is novel in the following aspects. We proposed a data placement algorithm named ESet for our ESetStore that can aggregate adequate I/O resources from available storage servers to recover from each single failure. We designed and implemented efficient read and write operations on our erasure-coded storage system via effective use of available I/O and computation resources. We evaluated the performance of ESetStore with extensive experiments on a cluster with 50 storage?…",Article,https://ieeexplore.ieee.org/abstract/document/9051846/,16,liu2020esetstore,"ESetStore, ESet, Erasure coded storage systems, Fast data recovery"
2022,IEEE Transactions on Industrial Informatics,A blockchain-enabled framework for enhancing scalability and security in IIoT,"Ruonan Li, Yang Qin, Canhui Wang, Mengya Li, Xiaowen Chu",Ruonan Li,English,"Industrial Internet of Things (IIoT) technology is widely used in modern industrial fields like transportation, but data security remains a major challenge. The blockchain-based access control mechanism can address the data security issue by preventing unauthorized devices from accessing limited IIoT resources. However, most existing blockchain-based access control mechanism for IIoT still has scalability and privacy issues. To deal with the above-mentioned problems, we propose a new scalable and secure strategy for the blockchain-based access control framework for IIoT via sharding, which consists of two components. First, the network sharding scheme based on the access frequency set (N2SAF) is designed to 1) improve the scalability of our proposed strategy by transaction sharding to reduce the storage pressure on nodes, and 2) increase the transaction processing speed on a three-layer architecture?…",Article,https://ieeexplore.ieee.org/abstract/document/9904919/,18,li2022blockchain,"Blockchain, Industrial Internet of Things (IIoT), privacy protection, scalability, sharding"
2020,2020 International Conference on Parallel and Distributed Systems,Efficient Sparse-Dense Matrix-Matrix Multiplication on GPUs Using the Customized Sparse Storage Format,"Shaohuai Shi, Qiang Wang, Xiaowen Chu",Shaohuai Shi,English,"Multiplication of a sparse matrix to a dense matrix (SpDM) is widely used in many areas like scientific computing and machine learning. However, existing work under-looks the performance optimization of SpDM on modern manycore architectures like GPUs. The storage data structures help sparse matrices store in a memory-saving format, but they bring difficulties in optimizing the performance of SpDM on modern GPUs due to irregular data access of the sparse structure, which results in lower resource utilization and poorer performance. In this paper, we refer to the roofline performance model of GPUs to design an efficient SpDM algorithm called GCOOSpDM, in which we exploit coalescent global memory access, fast shared memory reuse, and more operations per byte of global memory traffic. Experiments are evaluated on three Nvidia GPUs (i.e., GTX 980, GTX Titan X Pascal, and Tesla P100) using a large?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/9359142/,18,shi2020efficient,"Sparse Matrix Multiplication, COO, GCOO,GPU"
2020,IEEE INFOCOM 2020-IEEE Conference on Computer Communications,Joint access point placement and power-channel-resource-unit assignment for 802.11 ax-based dense WiFi with QoS requirements,"Shuwei Qiu, Xiaowen Chu, Yiu-Wing Leung, Joseph Kee Yin Ng",Shuwei Qiu,English,"IEEE 802.11ax is a promising standard for the next-generation WiFi network, which uses orthogonal frequency division multiple access (OFDMA) to segregate the wireless spectrum into time-frequency resource units (RUs). In this paper, we aim at designing an 802.11ax-based dense WiFi network to provide WiFi services to a large number of users within a given area with the following objectives: (1) to minimize the number of access points (APs); (2) to fulfil the users’ throughput requirement; and (3) to be resistant to AP failures. We formulate the above into a joint AP placement and power-channel-RU assignment optimization problem, which is NP-hard. To tackle this problem, we first derive an analytical model to estimate each user’s throughput under the mechanism of OFDMA and a widely used interference model. We then design a heuristic algorithm to find high-quality solutions with polynomial time complexity?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/9155490/,17,qiu2020joint,"IEEE 802.11ax, AP placement, quality of service, fault tolerance, resource assignment, dense WiFi network"
2021,Information Processing & Management,Enhancing the efficiency and scalability of blockchain through probabilistic verification and clustering,"Mengya Li, Yang Qin, Bing Liu, Xiaowen Chu",Mengya Li,English,"Blockchain is a disruptive technique that finds many applications in FinTech, IoT, and token economy. Because of the asynchrony, the competitive mining, and the indeterministic block propagation delay in networks, forks in the blockchain occur frequently, which not only waste a lot of computing resources but also result in potential security issues. This issue will greatly affect the efficiency of blockchain networks. In the meantime, when blockchain networks expand, the storage data for each node will be increasing dramatically. Participates are about to face the problem of storage limitation. Blockchain is hard to scale. This paper introduced PvScheme, a probabilistic verification scheme that could effectively reduce the block propagation delay and reduce the occurrence of blockchain forks. We further enhanced the security of PvScheme to provide reliable block delivery. We also analysed the resistance of PvScheme?…",Article,https://www.sciencedirect.com/science/article/pii/S0306457321001394,16,li2021enhancing,"Blockchain,Fork,Security,Storage limitation,Clustering ,Node collaboration"
2021,International Conference on Database Systems for Advanced Applications,BU-trace: A permissionless mobile system for privacy-preserving intelligent contact tracing,"Zhe Peng, Jinbin Huang, Haixin Wang, Shihao Wang, Xiaowen Chu, Xinzhi Zhang, Li Chen, Xin Huang, Xiaoyi Fu, Yike Guo, Jianliang Xu",Zhe Peng,English," The coronavirus disease 2019 (COVID-19) pandemic has caused an unprecedented health crisis for the global. Digital contact tracing, as a transmission intervention measure, has shown its effectiveness on pandemic control. Despite intensive research on digital contact tracing, existing solutions can hardly meet users’ requirements on privacy and convenience. In this paper, we propose -, a novel permissionless mobile system for privacy-preserving intelligent contact tracing based on QR code and NFC technologies. First, a user study is conducted to investigate and quantify the user acceptance of a mobile contact tracing system. Second, a decentralized system is proposed to enable contact tracing while protecting user privacy. Third, an intelligent behavior detection algorithm is designed to ease the use of our system. We implement - and conduct extensive experiments in several real-world?…",Conference paper,https://link.springer.com/chapter/10.1007/978-3-030-73216-5_26,15,peng2021bu,"Privacy-preserving, Permissionless, Intelligent,Contact tracing."
2023,2023 IEEE 43rd International Conference on Distributed Computing Systems?…,Dear: accelerating distributed deep learning with fine-grained all-reduce pipelining,"Lin Zhang, Shaohuai Shi, Xiaowen Chu, Wei Wang, Bo Li, Chengjian Liu",Lin Zhang,English,"Communication scheduling has been shown to be effective in accelerating distributed training, which enables all-reduce communications to be overlapped with backpropagation computations. This has been commonly adopted in popular distributed deep learning frameworks. However, there exist two fundamental problems: (1) excessive startup latency proportional to the number of workers for each all-reduce operation; (2) it only achieves sub-optimal training performance due to the dependency and synchronization requirement of the feed-forward computation in the next iteration. We propose a novel scheduling algorithm, DeAR, that decouples the all-reduce primitive into two continuous operations, which overlaps with both backpropagation and feed-forward computations without extra communications. We further design a practical tensor fusion algorithm to improve the training performance. Experimental results?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/10272398/,11,zhang2023dear,"GPU,Distributed Deep Learning"
2022,US Patent 11,System for efficient large-scale data distribution in distributed and parallel processing environment,"Xiaowen Chu, SHI Shaohuai, Kaiyong Zhao",Xiaowen Chu,English,"The present invention relates to a system for efficient large-scale data distribution in a distributed and parallel processing environment. In particular, the present invention relates to global Top-k sparsification for low bandwidth networks. The present invention verifies that gTop-k S-SGD has nearly consistent convergence performance with S-SGD and evaluates the training efficiency of gTop-k on a cluster with 32 GPU machines which are inter-connected with 1 Gbps Ethernet. The experimental results show that the present invention achieves up to 2.7-12× higher scaling efficiency than S-SGD with dense gradients, and 1.1-1.7× improvement than the existing Top-k S-SGD.",Conference paper,https://patents.google.com/patent/US11436065B2/en,0,chu2022system,None
2021,None,Efficient multi-objective evolutionary 3D neural architecture search for COVID-19 detection with chest CT scans,"Xin He, Shihao Wang, Guohao Ying, Jiyong Zhang, Xiaowen Chu",Xin He,English,"COVID-19 pandemic has spread globally for months. Due to its long incubation period and high testing cost, there is no clue showing its spread speed is slowing down, and hence a faster testing method is in dire need. This paper proposes an efficient Evolutionary Multi-objective neural ARchitecture Search (EMARS) framework, which can automatically search for 3D neural architectures based on a well-designed search space for COVID-19 chest CT scan classification. Within the framework, we use weight sharing strategy to significantly improve the search efficiency and finish the search process in 8 hours. We also propose a new objective, namely potential, which is of benefit to improve the search process's robustness. With the objectives of accuracy, potential, and model size, we find a lightweight model (3.39 MB), which outperforms three baseline human-designed models, ie, ResNet3D101 (325.21 MB), DenseNet3D121 (43.06 MB), and MC3_18 (43.84 MB). Besides, our well-designed search space enables the class activation mapping algorithm to be easily embedded into all searched models, which can provide the interpretability for medical diagnosis by visualizing the judgment based on the models to locate the lesion areas.",Conference paper,https://europepmc.org/article/ppr/ppr310659,12,he2021efficient,"COVID-19, Evolutionary Algorithm, Neural Architecture Search, Multi-objective optimization"
2021,International Workshop on Federated and Transfer Learning for Data Sparsity?…,Data Resampling for Federated Learning with Non-IID Labels,"Zhenheng Tang, Zhikai Hu, Shaohuai Shi, Yiu-ming Cheung, Yilun Jin, Zhenghang Ren, Xiaowen Chu",Zhenheng Tang,English,"Recently, federated learning has received increasing attention from academe and industry, since it makes training models with decentralized data possible. However, most existing federated learning approaches suffer from Non-Independent and Identically data distribution in clients. Observing that each client has an imbalanced label distribution in many federated learning scenarios, we examine the effects of combining imbalanced learning techniques with federated learning. Through comprehensive experiments, we obtain the following findings:(1) By data resampling, the label sampling probabilities are made more similar across clients, which leads to faster convergence;(2) Imbalanced data resampling results in final accuracy decreasing on local dataset. Based on these two key findings, we propose a simple but effective data resampling strategy named Imbalanced Weight Decay Sampling (IWDS) that dynamically regulates the sampling probability of labels, remarkably accelerating the training process. The effectiveness of IWDS has been verified on several modern federated learning algorithms such as FedAvg, FedProx, and FedNova.",Conference paper,https://federated-learning.org/fl-ijcai-2021/FTL-IJCAI21_paper_3.pdf,12,tang2021data,"Federated Learning,data sampling"
2022,European Conference on Computer Vision 2022,EAGAN: Efficient Two-stage Evolutionary Architecture Search for GANs,"Guohao Ying, Xin He, Bin Gao, Bo Han, Xiaowen Chu",Guohao Ying,English,"Generative adversarial networks (GANs) have proven successful in image generation tasks. However, GAN training is inherently unstable. Although many works try to stabilize it by manually modifying GAN architecture, it requires much expertise. Neural architecture search (NAS) has become an attractive solution to search GANs automatically. The early NAS-GANs search only generators to reduce search complexity but lead to a sub-optimal GAN. Some recent works try to search both generator (G) and discriminator (D), but they suffer from the instability of GAN training. To alleviate the instability, we propose an efficient two-stage evolutionary algorithm-based NAS framework to search GANs, namely EAGAN. We decouple the search of G and D into two stages, where stage-1 searches G with a fixed D and adopts the many-to-one training strategy, and stage-2 searches D with the optimal G found in stage-1 and?…",Conference paper,https://link.springer.com/chapter/10.1007/978-3-031-19787-1_3,11,ying2022eagan,Generative adversarial networks
2020,arXiv preprint arXiv:2002.10105,Communication contention aware scheduling of multiple deep learning training jobs,"Qiang Wang, Shaohuai Shi, Canhui Wang, Xiaowen Chu",Qiang Wang,English,"Distributed Deep Learning (DDL) has rapidly grown its popularity since it helps boost the training performance on high-performance GPU clusters. Efficient job scheduling is indispensable to maximize the overall performance of the cluster when training multiple jobs simultaneously. However, existing schedulers do not consider the communication contention of multiple communication tasks from different distributed training jobs, which could deteriorate the system performance and prolong the job completion time. In this paper, we first establish a new DDL job scheduling framework which organizes DDL jobs as Directed Acyclic Graphs (DAGs) and considers communication contention between nodes. We then propose an efficient algorithm, LWF-, to balance the GPU utilization and consolidate the allocated GPUs for each job. When scheduling those communication tasks, we observe that neither avoiding all the contention nor blindly accepting them is optimal to minimize the job completion time. We thus propose a provable algorithm, AdaDUAL, to efficiently schedule those communication tasks. Based on AdaDUAL, we finally propose Ada-SRSF for the DDL job scheduling problem. Simulations on a 64-GPU cluster connected with 10 Gbps Ethernet show that LWF- achieves up to  improvement over the classical first-fit algorithms. More importantly, Ada-SRSF reduces the average job completion time by  and , as compared to the SRSF(1) scheme (avoiding all the contention) and the SRSF(2) scheme (blindly accepting all of two-way communication contention) respectively.",Article,https://arxiv.org/abs/2002.10105,10,wang2020communication,"Distributed Deep Learning, Job Scheduling,Communication Contention"
2023,arXiv preprint arXiv:2309.01172,FusionAI: Decentralized Training and Deploying LLMs with Massive Consumer-Level GPUs,"Zhenheng Tang, Yuxin Wang, Xin He, Longteng Zhang, Xinglin Pan, Qiang Wang, Rongfei Zeng, Kaiyong Zhao, Shaohuai Shi, Bingsheng He, Xiaowen Chu",Zhenheng Tang,English,"The rapid growth of memory and computation requirements of large language models (LLMs) has outpaced the development of hardware, hindering people who lack large-scale high-end GPUs from training or deploying LLMs. However, consumer-level GPUs, which constitute a larger market share, are typically overlooked in LLM due to their weaker computing performance, smaller storage capacity, and lower communication bandwidth. Additionally, users may have privacy concerns when interacting with remote LLMs. In this paper, we envision a decentralized system unlocking the potential vast untapped consumer-level GPUs in pre-training, inference and fine-tuning of LLMs with privacy protection. However, this system faces critical challenges, including limited CPU and GPU memory, low network bandwidth, the variability of peer and device heterogeneity. To address these challenges, our system design incorporates: 1) a broker with backup pool to implement dynamic join and quit of computing providers; 2) task scheduling with hardware performance to improve system efficiency; 3) abstracting ML procedures into directed acyclic graphs (DAGs) to achieve model and task universality; 4) abstracting intermediate represention and execution planes to ensure compatibility of various devices and deep learning (DL) frameworks. Our performance analysis demonstrates that 50 RTX 3080 GPUs can achieve throughputs comparable to those of 4 H100 GPUs, which are significantly more expensive.",Article,https://arxiv.org/abs/2309.01172,9,tang2023fusionai,"large language models,GPU,deep learning"
2022,Mobile Networks and Applications,"Advances in mobile, edge and cloud computing","Xiaowen Chu, Hongbo Jiang, Bo Li, Dan Wang, Wei Wang",Xiaowen Chu,English,"Editorial: Emerging mobile applications exhibit heterogeneous requirements on the computing power, communication bandwidth, security and privacy. Given the restriction on the computing capability on battery-operated mobile devices, a variety of offloading techniques have been designed to leverage the abundant computing resources available on cloud servers. Mobile Cloud Computing provides enormous computing and storage resources for mobile applications that can tolerate a certain level of network delay, while Mobile Edge Computing offers an intelligent platform to enhance mobile devices’ capabilities and improve the Quality of Service of mobile applications. Both Mobile Cloud Computing and Mobile Edge Computing are key enabling paradigms for emerging mobile applications in Internet of Things (IoT), smart grids, robotics, crowd sensing, etc. New research challenges arise due to the heterogeneity?…",Article,https://link.springer.com/article/10.1007/s11036-020-01654-9,9,chu2022advances,mobile cloud computing
2022,International Conference on Medical Image Computing and Computer-Assisted?…,Evolutionary multi-objective architecture search framework: Application to covid-19 3d ct classification,"Xin He, Guohao Ying, Jiyong Zhang, Xiaowen Chu",Xin He,English,"The COVID-19 pandemic has threatened global health. Many studies have applied deep convolutional neural networks (CNN) to recognize COVID-19 based on chest 3D computed tomography (CT). Recent works show that no model generalizes well across CT datasets from different countries, and manually designing models for specific datasets requires expertise; thus, neural architecture search (NAS) that aims to search models automatically has become an attractive solution. To reduce the search cost on large 3D CT datasets, most NAS-based works use the weight-sharing (WS) strategy to make all models share weights within a supernet; however, WS inevitably incurs search instability, leading to inaccurate model estimation. In this work, we propose an efficient Evolutionary Multi-objective ARchitecture Search (EMARS) framework. We propose a new objective, namely potential, which can help exploit?…",Conference paper,https://link.springer.com/chapter/10.1007/978-3-031-16431-6_53,8,he2022evolutionary,"COVID-19,Neural Architecture Search (NAS), Weight sharing,Evolutionary Algorithm (EA),3D Computed Tomograph (CT)"
2023,Proceedings of the AAAI Conference on Artificial Intelligence,Rethinking Disparity: A Depth Range Free Multi-View Stereo Based on Disparity,"Qingsong Yan, Qiang Wang, Kaiyong Zhao, Bo Li, Xiaowen Chu, Fei Deng",Qingsong Yan,English,"Existing learning-based multi-view stereo (MVS) methods rely on the depth range to build the 3D cost volume and may fail when the range is too large or unreliable. To address this problem, we propose a disparity-based MVS method based on the epipolar disparity flow (E-flow), called DispMVS, which infers the depth information from the pixel movement between two views. The core of DispMVS is to construct a 2D cost volume on the image plane along the epipolar line between each pair (between the reference image and several source images) for pixel matching and fuse uncountable depths triangulated from each pair by multi-view geometry to ensure multi-view consistency. To be robust, DispMVS starts from a randomly initialized depth map and iteratively refines the depth map with the help of the coarse-to-fine strategy. Experiments on DTUMVS and Tanks\&Temple datasets show that DispMVS is not sensitive to the depth range and achieves state-of-the-art results with lower GPU memory.",Article,https://ojs.aaai.org/index.php/AAAI/article/view/25413,7,yan2023rethinking,"multi-view stereo,disparity"
2023,Proceedings of the AAAI Conference on Artificial Intelligence,NAS-LID: Efficient Neural Architecture Search with Local Intrinsic Dimension,"Xin He, Jiangchao Yao, Yuxin Wang, Zhenheng Tang, Ka Chu Cheung, Simon See, Bo Han, Xiaowen Chu",Xin He,English,"One-shot neural architecture search (NAS) substantially improves the search efficiency by training one supernet to estimate the performance of every possible child architecture (ie, subnet). However, the inconsistency of characteristics among subnets incurs serious interference in the optimization, resulting in poor performance ranking correlation of subnets. Subsequent explorations decompose supernet weights via a particular criterion, eg, gradient matching, to reduce the interference; yet they suffer from huge computational cost and low space separability. In this work, we propose a lightweight and effective local intrinsic dimension (LID)-based method NAS-LID. NAS-LID evaluates the geometrical properties of architectures by calculating the low-cost LID features layer-by-layer, and the similarity characterized by LID enjoys better separability compared with gradients, which thus effectively reduces the interference among subnets. Extensive experiments on NASBench-201 indicate that NAS-LID achieves superior performance with better efficiency. Specifically, compared to the gradient-driven method, NAS-LID can save up to 86% of GPU memory overhead when searching on NASBench-201. We also demonstrate the effectiveness of NAS-LID on ProxylessNAS and OFA spaces. Source code: https://github. com/marsggbo/NAS-LID.",Article,https://ojs.aaai.org/index.php/AAAI/article/view/25949,6,he2023lid,"neural architecture search,local intrinsic dimension"
2021,Biosensors and Bioelectronics 192,“Barcode” cell sensor microfluidic system: Rapid and sample-to-answer antimicrobial susceptibility testing applicable in resource-limited conditions,"Chiu-Wing Chan, Han Sun, Yisu Wang, Zhihao Zhao, Ryan O'Neill, Sin-Yung Siu, Xiaowen Chu, Niaz Banaei, Kangning Ren",Chiu-Wing Chan,English,"Many rapid antimicrobial susceptibility testing (AST) methods have been proposed to contain clinical antimicrobial resistance (AMR) and preserve the effectiveness of remaining antimicrobials. However, far fewer methods have been proposed to test AMR in resource-limited conditions, such as for frequent safety screenings of water/food/public facilities, urgent surveys of massive samples during a pandemic, or AMR tests in low-income countries. Rapid AST methods realized thus far have a variety of drawbacks when used for such surveys, e.g., high cost and the requirement of expensive instruments such as microscopy. A more reasonable strategy would be to screen samples via onsite testing first, and then send any sample suspected to contain AMR bacteria for advanced testing. Accordingly, a cost-efficient AST is demanded, which can rapidly process a large number of samples without using expensive?…",Article,https://www.sciencedirect.com/science/article/pii/S0956566321005534,6,chan2021barcode,"Microfluidic,Chip,'Barcode' Cell Sensor,Portable analysis,Cost-efficient,Onsite detection,Cell phone app,Rapid antimicrobial susceptibility testing,Resource-limited condition"
2021,arXiv preprint arXiv:2110.02582,Fadnet++: Real-time and accurate disparity estimation with configurable networks,"Qiang Wang, Shaohuai Shi, Shizhen Zheng, Kaiyong Zhao, Xiaowen Chu",Qiang Wang,English,"Deep neural networks (DNNs) have achieved great success in the area of computer vision. The disparity estimation problem tends to be addressed by DNNs which achieve much better prediction accuracy than traditional hand-crafted feature-based methods. However, the existing DNNs hardly serve both efficient computation and rich expression capability, which makes them difficult for deployment in real-time and high-quality applications, especially on mobile devices. To this end, we propose an efficient, accurate, and configurable deep network for disparity estimation named FADNet++. Leveraging several liberal network design and training techniques, FADNet++ can boost its accuracy with a fast model inference speed for real-time applications. Besides, it enables users to easily configure different sizes of models for balancing accuracy and inference efficiency. We conduct extensive experiments to demonstrate the effectiveness of FADNet++ on both synthetic and realistic datasets among six GPU devices varying from server to mobile platforms. Experimental results show that FADNet++ and its variants achieve state-of-the-art prediction accuracy, and run at a significant order of magnitude faster speed than existing 3D models. With the constraint of running at above 15 frames per second (FPS) on a mobile GPU, FADNet++ achieves a new state-of-the-art result for the SceneFlow dataset.",Article,https://arxiv.org/abs/2110.02582,6,wang2021fadnet++,"3D Vision, Stereo Matching, Disparity Estimation, Deep Learning, Efficient Inference"
2020,2020 IEEE 40th International Conference on Distributed Computing Systems?…,A multi-node collaborative storage strategy via clustering in blockchain network,"Mengya Li, Yang Qin, Bing Liu, Xiaowen Chu",Mengya Li,English,"Blockchain is essentially a distributed ledger shared by all nodes in the system. All nodes in blockchain are equal, and each node holds all transactions and blocks in the network. As the network continues to expand, the data rises linearly. Participates are about to face the problem of storage limitation. Blockchain is hard to scale.This paper introduces ICIStrategy, a multi-node collaborative storage strategy based on intra-cluster integrity. In ICIStrategy, we divide all participates into several clusters. Each cluster requires holding all data of the network, whereas a node within the cluster does not need to maintain data integrity. It aims to solve the storage pressure by reducing the amount data that each participate need to store and reduce communication overhead by collaboratively storing and verifying blocks through in-cluster nodes. Moreover, the ICIStrategy could greatly save the overhead of bootstrapping. We?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/9355650/,6,li2020multi,"blockchain, storage limitation, clustering, node collaboration"
2020,Knowledge-Based Systems 192,A probabilistic approach towards an unbiased semi-supervised cluster tree,"Zhaocai Sun, Xiaofeng Zhang, Yunming Ye, Xiaowen Chu, Zhi Liu",Zhaocai Sun,English,"Conventionally, it is a prerequisite to acquire a good number of annotated data to train an accurate classifier. However, the acquisition of such dataset is usually infeasible due to the high annotation cost. Therefore, semi-supervised learning has emerged and attracts increasing research efforts in recent years. Essentially, semi-supervised learning is sensitive to the manner how the unlabeled data is sampled. However, the model performance might be seriously deteriorated if biased unlabeled data is sampled at the early stage. In this paper, an unbiased semi-supervised cluster tree is proposed which is learnt using only very few labeled data. Specifically, a K-means algorithm is adopted to build each level of this hierarchical tree in a decent top-down manner. The number of clusters is determined by the number of classes contained in the labeled data. The confidence error of the cluster tree is theoretically analyzed?…",Article,https://www.sciencedirect.com/science/article/pii/S0950705119305908,6,sun2020probabilistic,"Semi-supervised learning,Cluster tree,Text classification"
