Year,Sources,Name,Authors,First Author,Chinese/English,Abstract,Venues,doi
2022,Mechanical Systems and Signal Processing 168,Dynamics and power limit analysis of a galloping piezoelectric energy harvester under forced excitation,"Guobiao Hu, Chunbo Lan, Lihua Tang, Bo Zhou, Yaowen Yang",Guobiao Hu,English,"This paper presents a rigorous analytical solution to the dynamics of a single-degree-of-freedom (SDOF) piezoelectric energy harvester (PEH) under the combined wind and base excitations using the harmonic balance method. The boundaries of the quenching region are predicted using the multi-scale method. An equivalent circuit model (ECM) is established to verify the analytical solution, and the simulation results based on the ECM are in good agreement with the analytical ones. Subsequently, the power limit of the SDOF PEH under the combined excitations is analysed for the first time using the impedance theory based on a simplified model. The maximum power amplitudes at different excitation frequencies are also sought by numerically sweeping the load resistance. It is found that the impedance theory that has been successfully adopted in the literature is inapplicable in analysing the power limit of the …",Article,https://www.sciencedirect.com/science/article/pii/S0888327021010426
2021,Journal of Applied Physics,A generic theoretical approach for estimating bandgap bounds of metamaterial beams,"Yupei Jian, Guobiao Hu, Lihua Tang, Jiawen Xu, Kean C Aw",Yupei Jian,English,"The bandgap phenomenon in metamaterials has attracted much research interest for controlling structural vibrations. To tailor the bandgap for applications in a specific frequency range, analytical tools for bandgap bound estimations are critically important. This work presents a generic theoretical approach for fast estimation of the bandgap bounds. Starting from the lattice metamaterial systems, we develop the procedure and provide the analytical bound expressions based on a hypothesis of extreme points in the band structure of metamaterial systems. The proposed approach for the lattice system is verified by the results of transmittance analysis. Subsequently, to explore the fidelity of the proposed approach on continuous metamaterial systems, three typical metamaterial beams (metabeams) have been investigated: a metabeam with mechanical local resonators, a piezoelectric metabeam with shunt resonant …",Article,https://pubs.aip.org/aip/jap/article/130/5/054501/158745
2023,International Journal of Mechanical Sciences 258,Zero-thermal-expansion metamaterial with broadband vibration suppression,"Dewen Yu, Guobiao Hu*, Wei Ding, Yaowen Yang, Jun Hong",Dewen Yu,English,"Although conventional metamaterials possess extraordinary properties, they cannot meet the practical requirements of engineering structures subjected to both temperature fluctuations and vibration excitations. To bridge this research gap, this paper proposes a novel dual-functional metamaterial with zero thermal expansion and broadband vibration suppression. Inspired by the thermal mismatch and band gap effects, we present an innovative design strategy that incorporates star-shaped re-entrant lattices and locally rudder-shaped struts with two-phase materials. To effectively guide the coupled design, a theoretical model accounting for stretching-bending deformations is established to predict the thermoelastic behavior of the metamaterial. Moreover, a parameterized dynamic model using the spectral element method is developed to study the vibration characteristics. Particularly, the spectral formulation of …",Article,https://www.sciencedirect.com/science/article/pii/S0020740323004927
2022,Micromachines,Two-Degree-of-Freedom Piezoelectric Energy Harvesting from Vortex-Induced Vibration,"De Lu, Zhiqing Li, Guobiao Hu*, Bo Zhou, Yaowen Yang*, Guiyong Zhang",De Lu,English,"In recent years, vortex-induced vibration (VIV) has been widely employed to collect small-scale wind energy as a renewable energy source for microelectronics and wireless sensors. In this paper, a two-degree-of-freedom (2DOF) VIV-based piezoelectric energy harvester (VIVPEH) was designed, and its aerodynamic characteristics were thoroughly investigated. First, based on the traditional model theory and combined with the knowledge of vibration dynamics, the governing equations of the 2DOF VIVPEH were established. The dynamic responses, including the displacement and voltage output, were numerically simulated. Compared with the traditional 1DOF VIVPEH, the 2DOF VIVPEH proposed in this paper produced two lock-in regions for broadband wind energy harvesting. Furthermore, it was unveiled that the first- and second-order resonances were induced in the first and lock-in regions, respectively. Subsequently, a parametric study was conducted to investigate the influences of the circuit and mechanical parameters on the energy harvesting performance of the 2DOF VIVPEH. It was found that when the 2DOF VIVPEH was induced to vibrate in different lock-in regions, its optimal resistance became different. Moreover, by varying the masses and stiffnesses of the primary and secondary DOFs, we could adjust the lock-in regions in terms of their bandwidths, locations, and amplitudes, which provides a possibility for further customization and optimization.",Article,https://www.mdpi.com/2072-666X/13/11/1936
2021,Frontiers in Mechanical Engineering 7,Theoretical and experimental study of the vibration dynamics of a 3D-printed sandwich beam with an hourglass lattice truss core,"Zhenkun Guo, Guobiao Hu, Jingchao Jiang, Liuding Yu, Xin Li, Junrui Liang",Zhenkun Guo,English,"3D printing (also known as additive manufacturing) has been developed for more than 30 years. The applications of 3D printing have been increasingly extended to a variety of engineering fields in recent years. The sandwich material with a high strength and overall low density is a kind of artificial material that has been extensively used in various industrial and daily life applications. This paper presents a comprehensive vibration analysis and passive control technique for a cantilevered sandwich beam with an hourglass lattice truss core fabricated with 3D printing technology. The governing equation of the beam is established by using a homogenized model and the Hamilton's principle, from which the natural frequencies are determined. The theoretical model is verified by the results from the existing literature and the finite element analysis. The frequency response of the sandwich beam measured experimentally further validates the proposed model. Subsequently, a non-linear energy sink (NES) is proposed for being employed to passively suppress the vibration of the sandwich beam. A parametric study based on the theoretical model confirms the viability of using NES to effectively control the vibration of the sandwich beam. This work presents a good demonstration of using 3D printing technology for fabricating sandwich beams with a complicated lattice core. More importantly, some guidelines regarding the dynamic analysis of sandwich beams are provided. In addition, the analytical method presented in this work provides a potential means to theoretically explore the advantages of using sandwich beams for energy harvesting in the future.",Article,https://www.frontiersin.org/articles/10.3389/fmech.2021.651998/full
2023,Nano Energy 105,A general self-powered wireless sensing solution based on triboelectric-discharge effect,"Haoyu Wang, Xin Xia, Jingjing Fu, Jianan Li, Chaojie Chen, Yuan Dai, Zhiyong Fan, Guobiao Hu, Yunlong Zi",Haoyu Wang,English,"With the rapid growth of the smart city, wireless sensors are highly preferred in plenty of application scenarios. To address the challenges of real-time sensing, power supply, and wireless signal transmission in current wireless sensors, a self-powered wireless sensing e-sticker (SWISE) based on the triboelectric-discharge effect has been proposed. However, the previously designed SWISE can only detect the unquantifiable signal of its own, which limited its applications. Herein, through studies about electromagnetic (EM) wave characteristics, we couple commercial sensors of different mechanics with EM wave generated by the triboelectric-discharge effect to realize a general self-powered wireless sensing solution for various physical signals. In addition, the integrated device is designed to combine with multiple sensors, with the characteristics of being thin and flexible. Based on this solution, a self-powered …",Article,https://www.sciencedirect.com/science/article/pii/S2211285522010606
2022,Journal of Intelligent Material Systems and Structures,Theoretical study of a two-degree-of-freedom piezoelectric energy harvester under concurrent aeroelastic and base excitation,"Guobiao Hu, Chunbo Lan, Junrui Liang, Lihua Tang, Liya Zhao",Guobiao Hu,English,"This paper presents a study of a two-degree-of-freedom (2DOF) piezoelectric energy harvester (PEH) under concurrent aeroelastic and base excitation. The governing equations of the theoretical model under the combined excitation are developed and solved analytically using the harmonic balance method. Based on the electro-mechanical analogies, an equivalent circuit model is established. The energy harvesting performance of the 2DOF PEH under different wind speeds but the same base excitation is investigated. Voltage amplitudes of various response components with different frequencies are predicted by the analytical method and verified by the circuit simulation. The root-mean-square (RMS) voltage is used to measure the actual performance of the 2DOF PEH. Around the resonance state, the 2DOF PEH has been found to produce a larger voltage output than the conventional SDOF PEH. Moreover …",Article,https://journals.sagepub.com/doi/abs/10.1177/1045389X211072520
2022,Mechanical Systems and Signal Processing 174,On the investigation of ash deposition effect on flow-induced vibration energy harvesting,"Junlei Wang, Shanghao Gu, Daniil Yurchenko, Guobiao Hu*, Ronghan Wei",Junlei Wang,English,"This paper proposes harnessing the aerokinetic energy in flue systems and it explores the ash deposition effect on flow-induced vibration energy harvesting performance. Bell-shaped and horn-like bluff bodies are designed to simulate different ash depositions on a conventional elliptic cylinder bluff body. Wind tunnel experiments were conducted to investigate the energy harvesting performance using different ash depositions distributed over the bluff bodies. The experimental results show that compared to the baseline model of a conventional elliptic cylinder bluff body, the bell-shaped bluff body suppresses the flow-induced vibration and deteriorates the energy harvesting performance. In contrast, the horn-like bluff body can benefit energy harvesting by reducing the galloping cut-in wind speed and increasing the voltage output. The voltage output of an optimal prototype using the horn-like bluff body is increased …",Article,https://www.sciencedirect.com/science/article/pii/S0888327022002606
2020,,Modeling and Analysis of Phononic Crystal with Coupled Lanes for Enhanced Elastic Wave Attenuation,"Jiawen Xu, Guobiao Hu, Lihua Tang, Yumin Zhang, Ruqiang Yan",Jiawen Xu,English," Phononic crystals and metamaterials have attractive potential in elastic wave attenuation and guiding over specific frequency ranges. Different from traditional phononic crystals/metamaterials consisting of identical unit cells, a phononic crystal with coupled lanes is reported in this article for enhanced elastic wave attenuation in the low-frequency regime. The proposed phononic crystal takes advantages of destructive interference mechanism. A finitely length phononic crystal plate consisting of coupled lanes is considered for conceptual verification. The coupled lanes are designed to split the incident elastic wave into separated parts with a phase difference to produce destructive interference. Theoretical modeling and finite element method (FEM) analysis are presented. It is illustrated that significant elastic wave attenuation is realized when the phase difference of elastic waves propagating through the coupled …",Conference paper,https://asmedigitalcollection.asme.org/vibrationacoustics/article-abstract/143/2/021011/1086792
2023,Mechanical Systems and Signal Processing 200,Time-sharing orbit jump and energy harvesting in nonlinear piezoelectric energy harvesters using a synchronous switch circuit,"Bao Zhao, Jiahua Wang, Guobiao Hu, Andrea Colombi, Wei-Hsin Liao, Junrui Liang",Bao Zhao,English,"Nonlinearity has enabled energy harvesting to advance toward higher power output and broader bandwidth in monostable, bistable, and multistable systems. However, operating in the preferable high-energy orbit (HEO) rather than the low-energy orbit (LEO) for making such advancement has restricted their applications. Based on a monostable nonlinear system, this paper proposes a self-contained solution for time-sharing orbit jump and energy harvesting. The joint dynamics of an electromechanical assembly consisting of a nonlinear energy harvester and a switched-mode piezoelectric interface circuit for high-capability energy harvesting is studied. The proposed solution is carried out by utilizing a cutting-edge switched-mode bidirectional energy conversion circuit (BECC), which enables time-sharing dual functions of energy harvesting and vibration exciting. A theoretical model is established based on …",Article,https://www.sciencedirect.com/science/article/pii/S0888327023005095
2023,Mechanical Systems and Signal Processing 188,A multi-degree-of-freedom triboelectric energy harvester for dual-frequency vibration energy harvesting,"Zicheng Liu, Chaoyang Zhao, Guobiao Hu, Yaowen Yang",Zicheng Liu,English,"Vibrational energy harvesting based on triboelectric transduction has been proven to be a cost-effective solution for powering small electronic sensors. Triboelectric energy harvesters (TEHs) that work in the contact-separation mode have been widely investigated with beam-mass structures. However, most beam-based TEHs utilize cantilever beams as their driving component, which is applicable only when its first mode is excited because higher modal frequencies are usually beyond the range of ambient vibrations. This study presents a novel contact-separation-mode energy harvester that, for the first time, combines triboelectric transduction with a multi-degree-of-freedom (MDOF) L-shaped beam-mass structure to harvest vibration energy at two operating frequencies. The TEH proposed in this study has two operating frequencies under 20 Hz and thus possesses an increased operating frequency range. A fully …",Article,https://www.sciencedirect.com/science/article/pii/S0888327022010196
2022,Nano Energy 104,Energy and dynamic analysis of quasi-static toggling mechanical energy harvester,"Shiyi Liu, Xin Li, Li Teng, Guobiao Hu, Junrui Liang",Shiyi Liu,English,"The self-powered wireless switch is one of the successful battery-free electronic products, which can be fully powered by a small mechanical energy harvesting (MEH). In most existing designs, bistable toggling electromagnetic energy harvesters are utilized to extract the mechanical energy associated with the switch toggling motions. Although such MEH modules are already put into volume production, the toggling dynamics and their energy profile have not been seriously investigated yet. This paper gives a comprehensive study of this toggling MEH. The released energy in a toggling action is quantified based on a varying potential well theoretical model. The mechanical–magnetic–electrical interaction within this dynamic system is better revealed with a simulation model built in Matlab Simulink. Experimental results further validate both the theory and simulation. The new insight into these quasi-static MEH …",Article,https://www.sciencedirect.com/science/article/pii/S2211285522009648
2020,Smart Materials and Structures,Performance evaluation of a dual-piezoelectric-beam vibration energy harvester with a lever and repulsive magnets,"Kai Yang, Kewei Su, Junlei Wang, Fei Wang, Guobiao Hu, Oleg Gaidai",Kai Yang,English,"This study proposes a novel dual-piezoelectric-beam vibration energy harvester with a lever and repulsive magnets (DPBLM-VEH) for performance improvement. The DPBLM-VEH integrates the benefits of the dual-beam configuration, the leverage effect and the magnetic nonlinear behavior. First, a theoretical model of the DPBLM-VEH is developed. It is found that the energy harvester exhibits two resonances in the low-frequency band, where the high-efficiency energy harvesting can be realized. A parametric study is then performed to understand the effects of various system parameters on the energy harvesting performance. Detailed design strategies in terms of tuning the lever length ratio, lever mass ratio, tip mass ratio and internal resistor towards system optimization have been proposed. Subsequently, an experimental study is conducted for validating the theoretical predictions. Experimental results show that …",Article,https://iopscience.iop.org/article/10.1088/1361-665X/ab83ce/meta
2023,Applied Energy 348,Wide-bandwidth triboelectric energy harvester combining impact nonlinearity and multi-resonance method,"Chaoyang Zhao, Guobiao Hu, Xin Li, Zicheng Liu, Weifeng Yuan, Yaowen Yang",Chaoyang Zhao,English,"This paper presents a novel wide-bandwidth triboelectric energy harvester (WBTEH) that takes advantage of impact nonlinearity and multi-resonance. The harvester features a triboelectric transducer that operates in contact and separation mode, with two cantilever beams of different resonant frequencies connected to it. By exploiting the relative motion of the beams, the harvester achieves a broad bandwidth through the resonance shift caused by the impact and multi-resonance. A WBTEH prototype with a 3 mm gap between the triboelectric pair shows a total bandwidth of 4.3 Hz even at a low base excitation of 3 m/s2. The matched peaks and bandwidth in the frequency up-sweep and down-sweep tests demonstrate the excellent stability of the WBTEH. The frequency locking phenomenon with strong resonance occurs in the WBTEH when the displacement amplitude/gap ratio exceeds 1.48, which is beneficial for …",Article,https://www.sciencedirect.com/science/article/pii/S0306261923008942
2022,Mechanical Systems and Signal Processing 169,Deep-subwavelength interface states in mechanical systems,"Guobiao Hu, Chunbo Lan, Lihua Tang, Yaowen Yang",Guobiao Hu,English,"Topological interface states in mechanical systems are the analogues of the edge modes in topological insulators from the field of condensed matter physics. The interface states produced and reported in the existing literature are located in the Bragg Scattering band gaps of phononic crystals. The corresponding frequencies of the interface states are thus high. This paper proposes a novel mechanical system that can produce an ultra-low frequency interface state in the deep-subwavelength region. Due to the periodic spring connections to the ground, a quasi-static band gap with a starting frequency of 0 Hz can be produced in the proposed system. The spring connections can be tuned to alter the polarization direction of the mode shape. Through a mass-spring model, the formation of an interface state in the quasi-static band gap is demonstrated. Moreover, it is found that by carefully configuring the spring …",Article,https://www.sciencedirect.com/science/article/pii/S0888327021009298
2024,International Journal of Mechanical Sciences 273,Magnetic coupling and amplitude truncation based bistable energy harvester,"Li Zhao, Guobiao Hu, Shengxi Zhou, Yan Peng, Shaorong Xie, Zhongjie Li",Li Zhao,English,"We present a two-degree-of-freedom bistable piezoelectric energy harvester (PEH) combining both magnetic coupling and amplitude truncation mechanisms to improve the electrical response when installed within compact spaces. The PEH processes a time-varying potential well and each beam has two electrical responses due to the interaction between two magnets. The collision-induced amplitude truncation behavior leads to high-frequency vibration responses, which reduces the matching impedance of the PEH. The Hamilton's principle and the Galerkin method was applied to establish the distributed parameter model for the system. By numerical calculations, the influence of the magnet distance and beam stiffness ratio on the static potential well, as well as the influence of excitation acceleration and stop gap on the voltage and power response were explored. A series of experiments were conducted to …",Article,https://www.sciencedirect.com/science/article/pii/S0020740324002704
2023,Applied Energy 347,Maximizing onboard power generation of large-scale railway vibration energy harvesters with intricate vehicle-harvester-circuit coupling relationships,"Liwei Dong, Guobiao Hu, Jie Yu, Chaoyang Zhao, Shuai Qu, Yaowen Yang",Liwei Dong,English,"Large-scale vibration energy harvesters (VEHs) have the potential to produce power of tens of watts and offer a distributed and flexible power supply for onboard devices in unpowered freight wagons. However, research on railway vibration energy harvesting systems (VEHSs) is often limited to individual points and lacks systematic exploration and optimization. This paper proposes a systematic modeling approach for VEHS that considers the intricate interaction and coupling in the vehicle-harvester-circuit system. Firstly, a model is established for a rotary electromagnetic VEH using the equivalent circuit method, with mechanical friction considered and identified via the Equilibrium Optimizer (EO) to improve prediction accuracy. The energy harvesting circuit (EHC) incorporating a bridge rectifier, a DC/DC converter, and a power management module with a speed-driven maximum power point tracking (MPPT …",Article,https://www.sciencedirect.com/science/article/pii/S0306261923007523
2022,International Journal of Mechanical Sciences 231,Energy harvesting from thermally induced vibrations of antenna panels,"Dewen Yu, Yaowen Yang*, Guobiao Hu*, Yifan Zhou, Jun Hong",Dewen Yu,English,"Though vibration energy harvesting technology has been extensively explored in the past decades, harnessing energy from thermally induced vibration has been rarely investigated. This study, for the first time, proposes a piezoelectric energy harvester (PEH) excited by time-varying thermal loading in outer space to power wireless electronics in antenna panels of satellites. A novel thermal-mechanical-electrical coupling model is developed to accurately predict the dynamic response of the system. Firstly, based on the comprehensive analysis of spatial heat fluxes, the transient thermal conduction equations are derived via the variational principle. Subsequently, different from conventional incremental finite elements, the thermoelasticity of the panel is characterized by the absolute nodal formulation. Taking advantage of invariant matrices, an enhanced mathematical model is constructed to improve the …",Article,https://www.sciencedirect.com/science/article/pii/S0020740322004581
2022,Journal of Physics D: Applied Physics,Investigation of hybridized bluff bodies for flow-induced vibration energy harvesting,"Junlei Wang, Yiqing Wang, Guobiao Hu*",Junlei Wang,English,"Small-scale wind energy harvesting based on flow-induced vibration (FIV) mechanisms has attracted lots of research interest in recent years. Vortex-induced vibration (VIV) and galloping energy harvesters usually outperform each other in different wind-speed ranges. To combine the advantages of VIV and galloping harvesters, this paper explores the idea of using a hybridized bluff body constituting of two cylindrical and one cuboid segment for wind energy harvesting. The total length of the hybridized bluff body was fixed. The cuboid segment length was varied to investigate the effect on the FIV behavior of the bluff body. The results show that, when the cuboid segment is short in length, the bluff body exhibits VIV-like behavior in the low wind-speed range and galloping-like behavior in the high-speed range. In the medium wind-speed range, galloping-VIV coupling appears. However, if the cuboid segment is longer …",Article,https://iopscience.iop.org/article/10.1088/1361-6463/ac928e/meta
2024,Thin-Walled Structures,Band folding induced broadband vibration suppression of star-shaped metamaterials: theory and experiment,"Zhenkun Guo, Jiaqi Wen, Yongjun Shen, Guobiao Hu*, Guoqing Jiang",Zhenkun Guo,English,"Metamaterials with bandgap features can block wave propagation in specific frequency ranges and thus have wide applications for vibration mitigation and noise reduction. In this study, we renovated the design of star-shaped metamaterial (SSM) to make it capable of producing lower and wider vibration bandgaps. Unlike traditional periodic truss structures in the literature, the designed SSM structure breaks the spatial symmetry, opening the degenerate points formed by the band folding effect, thereby producing extra bandgaps for vibration suppression. First of all, a finite element (FE) model of the SSM is established, and its band structures and vibration transmittance are calculated. The preliminary result validated our hypothesis, demonstrating that the proposed SSM structure created additional bandgaps for suppressing low-frequency and broadband vibrations. Subsequently, the frequency response analyses …",Article,https://www.sciencedirect.com/science/article/pii/S026382312400199X
2024,Nano Energy 119,Flag-type hybrid nanogenerator utilizing flapping wakes for consistent high performance over an ultra-broad wind speed range,"Liwei Dong, Qian Tang, Chaoyang Zhao, Guobiao Hu, Shuai Qu, Zicheng Liu, Yaowen Yang",Liwei Dong,English,"Fluttering of regular flags and flapping of inverted flags in the wind serve as the foundational principles of flag-type nanogenerators (FNGs). However, FNGs relying on a single aerodynamic behavior exhibit significant power output only within a limited spectrum of wind speeds, posing a challenge to their robustness in scenarios with intensely fluctuating wind. In this paper, we propose a novel hybrid scheme aimed at harnessing the synergistic potential of two aerodynamic behaviors to enhance the performance of FNGs and broaden their operational wind speed ranges. A flag-type triboelectric-piezoelectric hybrid nanogenerator (FTPNG) is developed with the integration of flapping piezoelectric flags (PEFs) and a fluttering triboelectric flag (TEF). To overcome the limited operational wind speed range, flapping PEFs are configured in an array format, optimized through fluid-solid coupled simulations. The rear TEF …",Article,https://www.sciencedirect.com/science/article/pii/S2211285523008947
2023,International Journal of Mechanical Sciences,Topological interface state formation in an hourglass lattice sandwich meta-structure,"Dewen Yu, Guobiao Hu*, Zhenkun Guo, Jun Hong, Yaowen Yang*",Dewen Yu,English,"Topological interface state formation in elastic structures has attracted extensive research interest. However, most previous studies only explored the topological properties of simple structures, such as plain beams and rods. This study explores the feasibility and methodology of producing topological interface states in hourglass lattice sandwich meta-structures. By extending the spectral element method (SEM), a theoretical framework is developed for analyzing such meta-structures. The results obtained by the analytical model agree well with the finite element (FE) simulation results. Based on the analytical model, we maintain the substrate plates and vary the radii of the struts that constitute the hourglass lattice to explore the topological change. The band inversion is identified in the first band gap by inspecting the band edge evolution pattern. The analysis also indicates that the second band gap does not support …",Article,https://www.sciencedirect.com/science/article/pii/S0020740323000723
2021,Active and Passive Smart Structures and Integrated Systems XV 11588,Deep-learning assisted finite element model of a galloping piezoelectric energy harvester,"Guobiao Hu, Junlei Wang, Chunbo Lan, Lihua Tang, Junrui Liang",Guobiao Hu,English,"One challenge in modelling a galloping piezoelectric energy harvester (GPEH) is the representation of the highly nonlinear aerodynamic force. The existing work in the literature employed various polynomial functions to fit the aerodynamic coefficient curve for simplicity, though their approximation capabilities are limited. In this paper, we propose to use the deep-learning technique to capture the aerodynamic force behaviour of a bluff body. Replacing the widely adopted third-order polynomial function by a welltrained artificial neural network (ANN) for aerodynamic force representation in modelling a GPEH, the feasibility of the proposed approach is preliminarily validated. To further improve the modelling accuracy, the electromechanical structure of the GPEH is then modelled using the finite element method. The trained ANN is integrated with the established finite element model to predict and update the …",Conference paper,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/11588/115880H/Deep-learning-assisted-finite-element-model-of-a-galloping-piezoelectric/10.1117/12.2582939.short
2020,Active and Passive Smart Structures and Integrated Systems XIV 11376,A tapered beam piezoelectric energy harvester shunted to P-SSHI interface,"Guobiao Hu, Lihua Tang, Junrui Liang, Raj Das",Guobiao Hu,English,"In this paper, a tapered beam piezoelectric energy harvester attached with a tip mass whose centroid does not coincide with the attaching point is investigated. First, the consideration of the geometric dimensions of the tip mass is embodied in the calculation of its rotational inertia and the determination of its centroid. Subsequently, a single-degree-of-freedom representation method is developed on the basis of a derived analytical governing equation. Finally, by shunting to the P-SSHI interface circuit, using an improved equivalent impedance modelling method, the mechanical and electrical domains are bridged to provide a comprehensive analysis of the practical energy harvesting system.",Conference paper,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/11376/1137606/A-tapered-beam-piezoelectric-energy-harvester-shunted-to-P-SSHI/10.1117/12.2554871.short
2023,Journal of Fluids and Structures 123,Wake-induced vibration and heat transfer characteristics of three tandem semi-circular cylinders,"Junlei Wang, Ye Zhang, Guobiao Hu*, Wenming Zhang",Junlei Wang,English,"This paper studies the wake-induced vibration (WIV) and heat convection of the downstream tandem bluff bodies under the influence of an upstream bluff body at Re = 200 and Pr = 0.7. For the reduced fluidic velocity (Ur) in the range of 1–16 and different bluff body diameter ratios (d/D), three wake interference patterns, namely, the quasi-co-shedding (QCS) pattern, the co-shedding (CS) pattern, and the coupling between QCS and CS (QCS-CS) are formed due to the interference between the shear layer and vortex shedding process. The occurrence conditions of the three patterns are closely related to Ur and d/D. The vibration response of the midstream bluff body is roughly consistent with that of a heat-isolated semi-circular cylinder (HISC) if d/D is small. By increasing d/D, the vibration amplitude of the midstream bluff body first increases, then decreases with Ur. The vibration amplitude of the downstream bluff …",Article,https://www.sciencedirect.com/science/article/pii/S088997462300172X
2023,Smart Materials and Structures,Adaptive piezoelectric metamaterial beam: autonomous attenuation zone adjustment in complex vibration environments,"Yupei Jian, Guobiao Hu, Lihua Tang, Yincheng Shen, Yulin Zhan, Kean Aw",Yupei Jian,English,"Programmable metamaterials for broadband vibration control draw growing interest due to their abilities to tailor dynamic responses. However, the deterministic dynamic behavior of any traditional metamaterial is a challenge to cope with the complex and variable vibration conditions in real environments. This work proposes an adaptive piezoelectric metamaterial beam (piezo-meta-beam) that consists of bimorph piezoelectric arrays. The shunt circuits are designed with self-tuning abilities by integrating microcontroller-driven digital potentiometers into synthetic inductive circuits. Two typical scenarios are considered, ie, harmonic and white noise excitations with different spectra. Different self-tuning strategies based on bandgap prediction are contrapuntally developed. However, a flaw in the analytical bandgap expression widely appearing in the literature is noted through a verification study. A modified bandgap …",Article,https://iopscience.iop.org/article/10.1088/1361-665X/acf62f/meta
2023,Aerospace Science and Technology 138,Active optimization adjustment for the surface accuracy of spaceborne SAR antennas,"Dewen Yu, Guobiao Hu, Saijie Cai, Yaowen Yang, Jun Hong",Dewen Yu,English,"Inevitable disturbances in the spatial thermal environment will seriously degrade the surface accuracy of satellite antennas. Unfortunately, the ground pre-adjustment cannot adaptively guarantee the antenna performance under alternating thermal loadings. To tackle the challenge, this study proposes an active optimization adjustment method to achieve the required surface accuracy for spaceborne antennas. Starting from the comprehensive analysis of external thermal fluxes in outer space, the heat transfer model is firstly established to acquire the temperature field of the antenna system. Subsequently, considering the thermoelastic effect and the geometrical nonlinearity, the antenna surface accuracy is predicted. In particular, the thermoelastic forces induced from temperature changes and dimensional deviations are precisely determined by the absolute nodal coordinate formulation. Moreover, an efficient …",Article,https://www.sciencedirect.com/science/article/pii/S1270963823002274
2023,Journal of Physics D: Applied Physics,An L-shaped and bending-torsion coupled beam for self-adaptive vibration energy harvesting,"Yi Huang, Guobiao Hu, Chaoyang Zhao, Baoping Tang, Xiaojing Mu, Yaowen Yang",Yi Huang,English,"Vibration energy harvesting is promising for powering wireless sensor networks for mechanical equipment monitoring. Considering the broadband feature of ambient vibrations, a novel L-shaped self-adaptive piezoelectric energy harvester (LSA-PEH) with a slider is proposed. A linearized mathematical model of the LSA-PEH is established to obtain the relationship between its resonant frequency and the slider position. The maximum resonant frequency that can be achieved by the LSA-PEH is predicted based on the linearized model. The corresponding condition is to fix the slider at around 0.08 m, which is a nodal point. Moreover, the theoretical model explains why the slider moves back and forth when the excitation frequency is 40 Hz. Experimental results show that the slider of the proposed LSA-PEH can passively relocate its position to adjust its resonant frequency and maintain resonance. By the same criteria …",Article,https://iopscience.iop.org/article/10.1088/1361-6463/acc877/meta
2023,Journal of Vibration and Acoustics,Widening the band gaps of hourglass lattice truss core sandwich structures for broadband vibration suppression,"Zhenkun Guo, Jiaqi Wen, Dewen Yu, Guobiao Hu*, Yaowen Yang",Zhenkun Guo,English,"This paper proposes a novel phononic crystal sandwich beam (PCSB) for low-frequency and broadband vibration suppression. The representative volume element (RVE) consists of two hourglass truss unit cells with the same span but different rod radii. After validating the modeling method, a model of the PCSB is established to calculate band structure and transmittance response, and the results show good agreement. It is found that the PCSB can open wider and lower band gaps compared to a traditional sandwich beam (TSB). The band-folding mechanism is applied. The PCSB breaks the spatial symmetry, becomes diatomic, and opens the folding points, finally leading to two band-folding-induced gaps. The experiment is conducted on the PCSB, and the vibration band gap property is confirmed. Subsequently, the impacts of geometric parameters on the PCSB’s band gaps are investigated in detail. Design …",Article,https://asmedigitalcollection.asme.org/vibrationacoustics/article/145/6/061002/1166812
2020,Proceedings of ASME conference on smart materials,A lumped parameter approach for analysing a metamaterial beam based piezoelectric energy harvester around fundamental resonance,"Guobiao Hu, Lihua Tang, Yaowen Yang",Guobiao Hu,English," This paper proposes a lumped parameter approach to simplify the modelling of a metamaterial based PEH to predict its energy harvesting performance around the fundamental resonance. The metamaterial based PEH consists of a host beam with a piezoelectric patch bonded at the clamped end. A series of local resonators are attached onto the host beam. In the first case study, the local resonators are modelled as mass-spring systems. By applying Rayleigh’s method and approximating the fundamental mode shape by the static deflection, the host beam is represented by a SDOF system. The equivalent lumped parameters are assumed to concentrate at the tip of the host beam and their explicit expressions are presented. Though the local resonators are identical, they have different influences on the host beam when being attached at different positions. To reflect the interaction degree (i.e., reacting force …",Conference paper,https://asmedigitalcollection.asme.org/SMASIS/proceedings-abstract/SMASIS2020/V001T07A005/1090431
2023,Smart Materials and Structures,High-fidelity dynamics of piezoelectric covered metamaterial timoshenko beams using the spectral element method,"Guobiao Hu, Lihua Tang, Yaowen Yang, Dewen Yu, Yunlong Zi",Guobiao Hu,English,"Piezoelectric metamaterial beams have received enormous research interest for the applications of vibration attenuation and/or energy harvesting in recent years. This paper presents a generic modelling approach for predicting the high-frequency dynamics of piezoelectric metamaterial beams. The spectral element method (SEM) is used to derive the dynamic stiffness matrix of a composite piezoelectric beam segment. Boundary condition implementations are demonstrated. Both band structure and transmittance analyses are realized. Several case studies for piezoelectric metamaterial beams configured in different geometric/electrical forms are carried out. The corresponding finite element (FE) models are built for verification, and a comparison study with the transfer matrix method (TMM) is conducted. For the uniform configurations, an almost indistinguishable difference is noted between the theoretical and FE …",Article,https://iopscience.iop.org/article/10.1088/1361-665X/aceba5/meta
