Year,Sources,Name,Authors,First Author,Chinese/English,Abstract,Venues,doi
2021,IEEE Wireless Communications Letters,BER-Minimizing Precoded Wideband Generalized Beamspace Modulation for Hybrid mmWave Massive MIMO,"Shijian Gao, Jinpeng Li, Xiang Cheng, Liuqing Yang",Shijian Gao,English,"Generalized beamspace modulation (GBM) unleashes a higher multiplexing gain via fewer radio-frequency chains, making it an attractive uplink transmission solution to hybrid mmWave massive multiple-input multiple-output systems. Leaping from its wideband form, namely, wideband GBM (WGBM), a further enhanced version termed precoded WGBM (P-WGBM) will be studied, striving for performance improvement by actively involving the digital precoder. Unfortunately, the seemingly “straightforward” extension proves to be challenging because of the precoding constraint and computation complexity. To overcome these obstacles, this letter has carefully formulated an optimization problem, aiming to find an optimal precoder that retains GBM’s multiplexing merit. By exploiting the beamspace properties, we arrive at an efficient technique to achieve near-optimal precoding. Whist keeping all major advantages of …",Article,https://ieeexplore.ieee.org/abstract/document/9606179/
2021,IEEE Internet of Things Journal,Robust resource allocation for lightweight secure transmission in multicarrier NOMA-assisted full duplex IoT networks,"Yu Zhang, Xiongwen Zhao, Zhenyu Zhou, Peng Qin, Suiyan Geng, Chen Xu, Yang Wang, Liuqing Yang",Yu Zhang,English,"In this article, with the aim to enhance the secure transmission and improve the utilization of spectrum resources in Internet of Things (IoT), a multicarrier nonorthogonal multiple access (MC-NOMA)-assisted full duplex (FD) network is investigated, in which nonorthogonal multiple access (NOMA) is implemented in both uplink and downlink transmissions. The lightweight and low-power physical layer security (PLS) technology is employed to protect the information from eavesdropping. Taking the imperfect channel state information (CSI) into account, we formulate a problem to optimize the beamforming vector, artificial noise (AN), transmit power, and subcarrier assignment policy aiming to maximize the worst case sum secrecy rate under the Quality of Service (QoS) and power consumption constraints. Since the formulated problem is nonconvex and difficult to be solved, we decompose it into two joint optimization …",Article,https://ieeexplore.ieee.org/abstract/document/9530720/
2021,Vehicles,A Priority-Based Autonomous Intersection Management (AIM) Scheme for Connected Automated Vehicles (CAVs),"Hui Zhang, Rongqing Zhang, Chen Chen, Dongliang Duan, Xiang Cheng, Liuqing Yang",Hui Zhang,English,"In this paper, we investigate the intersection traffic management for connected automated vehicles (CAVs). In particular, a decentralized autonomous intersection management scheme that takes into account both the traffic efficiency and scheduling flexibility is proposed, which adopts a novel intersection–vehicle model to check conflicts among CAVs in the entire intersection area. In addition, a priority-based collision-avoidance rule is set to improve the performance of traffic efficiency and shorten the delays of emergency CAVs. Moreover, a multi-objective function is designed to obtain the optimal trajectories of CAVs, which considers ride comfort, velocities of CAVs, fuel consumption, and the constraints of safety, velocity, and acceleration. Simulation results demonstrate that our proposed scheme can achieve good performance in terms of traffic efficiency and shortening the delays of emergency CAVs.",Article,https://www.mdpi.com/2624-8921/3/3/32
2021,2021 IEEE/CIC International Conference on Communications in China (ICCC …,An Efficient Multi-Sensor Fusion Protocol in a Vehicle-Road Collaborative System,"Zhehan Xu, Hao Deng, Rongqing Zhang, Liuqing Yang",Zhehan Xu,English,"Nowadays, driving safety has become an important topic in the field of intelligent driving. The key step in the intelligent transportation system (ITS) is to detect and track the vehicles on the road through various sensors equipped on the vehicle. While putting the sensors aside the road can have benefits in the vehicle-road collaborative scenario. In this paper, we propose an efficient and applicable multisensor fusion protocol for a vehicle-road collaborative system where roadside units (RSUs) are equipped with cameras and radars. To fully use the history information and the multisource heterogeneous sensing data to improve the reliability of multi-sensor fusion, we further propose a Bayesian-based two-layer fusion scheme. Moreover, we evaluate the efficiency and robustness of our proposed scheme in a real highway environment in Changsha, China.",Conference paper,https://ieeexplore.ieee.org/abstract/document/9580364/
2021,IEEE Transactions on Signal Processing 69,End-to-End Transmission Analysis of Simultaneous Wireless Information and Power Transfer Using Resonant Beam,"Wen Fang, Hao Deng, Qingwen Liu, Mingqing Liu, Mengyuan Xu, Liuqing Yang, Georgios B Giannakis",Wen Fang,English,"Integrating the wireless power transfer (WPT) technology into the wireless communication system has been important for operational cost saving and power-hungry problem solving of electronic devices. In this paper, we propose a resonant beam simultaneous wireless information and power transfer (RB-SWIPT) system, which utilizes a gain medium and two retro-reflecting surfaces to enhance and retro-reflect energy, and allows devices to recharge their batteries and exchange information from the resonant beam wirelessly. To reveal the SWIPT mechanism and evaluate the SWIPT performance, we establish an analytical end-to-end (E\mathscr2E) transmission model based on a modular approach and the electromagnetic field propagation. Then, the intra-cavity power intensity distribution, transmission loss, output power, and E\mathscr2E efficiency can be obtained. The numerical evaluation illustrates that the …",Article,https://ieeexplore.ieee.org/abstract/document/9457167/
2021,ICC 2021-IEEE International Conference on Communications,Joint User Scheduling and UAV Trajectory Optimization for Full-Duplex UAV Relaying,"Bing Li, Rongqing Zhang, Liuqing Yang",Bing Li,English,"Based on the advantages of small size, light weight, as well as flexible deployment and recycling, unmanned aerial vehicle (UAV) has been more and more widely used in military and civilian. As flying relays, UAVs can quickly set up relay communication links for different missions, to enhance the receiving signal power, increase the system capacity, and expand the communication coverage. In this paper, we investigate full-duplex (FD) UAV relaying for multiple source-destination pairs. To fully exploit the flying flexibility of the UAV in serving multiple source-destination pairs, we propose a scheduling protocol that exploits time division multiple access (TDMA) to serve different source-destination pairs in turns when flying along an optimized trajectory. Then, we further formulate a joint optimization problem of the TDMA-based user scheduling and the dynamic UAV trajectory to maximize the system throughput. The …",Conference paper,https://ieeexplore.ieee.org/abstract/document/9500290/
2021,2021 IEEE International Conference on Communications Workshops (ICC …,Joint User Grouping and Power Allocation for NOMA-Based UAV Relaying Networks,"Bing Li, Rongqing Zhang, Liuqing Yang",Bing Li,English,"As flying relays, UAVs can quickly set up relay communication links for different missions, to enhance the receiving signal power, increase the system capacity, and expand the communication coverage. In this paper, we investigate a non-orthogonal multiple access (NOMA) based UAV relaying network that helps data transmission from a base station (BS) to remote multiple users. To improve spectral efficiency of the investigated UAV relaying network, we provide a generalized user grouping protocol that partitions users into multiple groups and transmit data via NOMA within the same group. Then, we further formulate a joint optimization problem of the NOMA user grouping, the UAV position, and the UAV transmit power to maximize the system throughput. The formulated problem is non-convex which makes it difficult to solve directly, hence, we propose an iterative algorithm to obtain an approximate optimal …",Conference paper,https://ieeexplore.ieee.org/abstract/document/9473849/
2021,IEEE Transactions on Vehicular Technology,Wideband Generalized Beamspace Modulation (wGBM) for mmWave Massive MIMO Over Doubly-Selective Channels,"Yajun Fan, Shijian Gao, Xiang Cheng, Liuqing Yang, Ning Wang",Yajun Fan,English,"Generalized beam modulation (GBM) is a recently proposed spectrum efficiency (SE)-enhanced index modulation (IM) scheme for narrowband millimeter wave (mmWave) massive multiple-input multiple-output (mMIMO) systems with hybrid transceivers. Unlike most existing fully-digital IM techniques whose application to wideband channels is straightforward after adopting the orthogonal frequency division multiplexing (OFDM) technique, extending GBM from the narrowband to wideband channels is quite challenging. The reason is that the per-subcarrier process in hybrid OFDM systems is no longer independent across individuals as all subcarriers share a common analog beamformer. Hence, the designed wideband GBM (wGBM) has to be compatible with hybrid OFDM systems while maintaining the SE-enhanced merit of GBM. Towards this objective, a symbol-based instead of the prevalent subcarrier-based …",Article,https://ieeexplore.ieee.org/abstract/document/9444807/
2021,IEEE Transactions on Signal Processing 69,Simultaneous mobile information and power transfer by resonant beam,"Mingqing Liu, Hao Deng, Qingwen Liu, Jie Zhou, Mingliang Xiong, Liuqing Yang, Georgios B Giannakis",Mingqing Liu,English,"Simultaneous lightwave information and power transfer (SLIPT) has been regarded as one of the enabling technologies to enhance the battery-life and data-rate for mobile electronics in the Internet of things (IoT). The existing SLIPT schemes face the challenge of achieving narrow beam transmission and mobile receiver positioning simultaneously. In this paper, we propose a simultaneous mobile information and power transfer (SMIPT) approach using the energy-concentrated resonant beam, which can realize self-alignment with the mobile receiver. To reveal the mobility mechanism of SMIPT, we present a geometric model of the mobile transmission channel and an analytical model of mobile energy and information transfer. Refraction is ignored in the geometric model and Fresnel/paraxial approximations are adopted in the above analytical model. Numerical evaluation illustrates that the exemplary SMIPT system …",Article,https://ieeexplore.ieee.org/abstract/document/9425612/
2021,IEEE Transactions on Vehicular Technology,Power allocation algorithms for stable successive interference cancellation in millimeter wave NOMA Systems,"Yu Zhang, Xiongwen Zhao, Suiyan Geng, Zhenyu Zhou, Peng Qin, Lei Zhang, Liuqing Yang",Yu Zhang,English,"In this paper, we investigate power allocation algorithms in a downlink millimeter wave non-orthogonal multiple access (mmWave-NOMA) system, which consists of one base station (BS) and a group of two-user clusters. Specifically, two optimization problems are formulated to maximize the achievable sum rate (ASR) and energy efficiency (EE), respectively, while satisfying the individual quality of service (QoS) constraints. To ensure the stability of successive interference cancellation (SIC-stability), we specially add the power order constraints, which are often neglected in existing works. By dividing each formulated problem into more tractable inter-cluster and intra-cluster sub-problems, and deriving the corresponding solutions, we propose the ASR maximization based power allocation (ASRMax-PA) and EE maximization based power allocation (EEMax-PA) algorithms. Numerical results show that the proposed …",Article,https://ieeexplore.ieee.org/abstract/document/9423658/
2021,IEEE Transactions on Signal Processing 69,Safety analysis of long-range and high-power wireless power transfer using resonant beam,"Wen Fang, Hao Deng, Qingwen Liu, Mingqing Liu, Qingwei Jiang, Liuqing Yang, Georgios B Giannakis",Wen Fang,English,"Resonant Beam Charging (RBC) is a promising Wireless Power Transfer (WPT) technology to realize long-range and high-power charging for electronic devices. However, the safety mechanism of the RBC system has not been investigated so far. In this paper, we propose an analytical model based on electromagnetic field analysis for evaluating the performance of the RBC system with external object invasion, such as the benchmark for the WPT safety, irradiance on the invading object. For the RBC system with 5 m transmission distance and 1 W output electric power, the safety numerical analysis of radiation illustrates that the maximum irradiance on the invading object is 0.81 W/cm 2 , which is approximately  compared with 8.22 W/cm 2  for the comparable laser charging system. Particularly, the peak irradiance on the invading object of the RBC system satisfies the Maximum Permissible Exposure (MPE …",Article,https://ieeexplore.ieee.org/abstract/document/9422160/
2021,IEEE Transactions on Communications,A UAV-Enabled Data Dissemination Protocol With Proactive Caching and File Sharing in V2X Networks,"Rongqing Zhang, Rui Lu, Xiang Cheng, Ning Wang, Liuqing Yang",Rongqing Zhang,English,"In Vehicle-to-Everything (V2X) networks, where all vehicles and infrastructures are interconnected for information sharing, data dissemination is increasingly playing a significant role in superior and pluralistic communication services. To empower the efficiency of data dissemination, in this paper, we propose a novel unmanned aerial vehicle (UAV)-enabled scheduling protocol consisting of a proactive caching policy and a file sharing strategy in V2X networks. In the proactive caching process, we deploy UAVs as flying base stations (BSs) with caching capability, where we propose a UAV dynamic trajectory scheduling (DTS) algorithm to optimize the caching duration. Whereas in the file sharing strategy, based on the previous vehicular caching status, we provide a framework of file sharing cycle for data dissemination scheduling and employ a channel prediction algorithm to alleviate communication overhead …",Article,https://ieeexplore.ieee.org/abstract/document/9373692/
2021,IEEE Transactions on Wireless Communications,Scma codebook design based on uniquely decomposable constellation groups,"Xuewan Zhang, Dalong Zhang, Liuqing Yang, Gangtao Han, Hsiao-Hwa Chen, Di Zhang",Xuewan Zhang,English,"Sparse code multiple access (SCMA), which helps improve spectrum efficiency (SE) and enhance connectivity, has been proposed as a non-orthogonal multiple access (NOMA) scheme for 5G systems. In SCMA, codebook design determines system overload ratio and detection performance at a receiver. In this paper, an SCMA codebook design approach is proposed based on uniquely decomposable constellation group (UDCG). We show that there are N+1 ( N ≥ 1) constellations in the proposed UDCG, each of which has M (M ≥ 2) constellation points. These constellations are allocated to users sharing the same resource. Combining the constellations allocated on multiple resources of each user, we can obtain UDCG-based codebook sets. Bit error ratio (BER) performance will be discussed in terms of coding gain maximization with superimposed constellations and UDCG-based codebooks. Simulation results …",Article,https://ieeexplore.ieee.org/abstract/document/9371420/
2021,IEEE Transactions on Wireless Communications,Model Enhanced Learning Based Detectors (Me-LeaD) for Wideband Multi-User 1-bit mmWave Communications,"Shijian Gao, Xiang Cheng, Luoyang Fang, Liuqing Yang",Shijian Gao,English,"Referring to the system equipped with single-bit converters, 1-bit mmWave communications is gaining increasing attention for its superb cost efficiency. However, the inherent non-linear distortion renders the detectors designed for classical transparent communications inapplicable, leading to an urgent need for novel detecting solutions dedicated to 1-bit systems. Although a few endeavours have been made towards learning-based (as opposed to the traditional model-based) detectors for multi-user (MU) 1-bit systems, they are exclusively limited to narrowband channels and fail to cope with the multi-path effects inevitable to mmWave systems. In this paper, we first design a learning-based detector (LeaD) for general wideband multi-user (wMU) scenarios. Though stemming from block-based detection, the classic workhorse for transparent systems, LeaD faces either unaffordable complexity or unacceptable data …",Article,https://ieeexplore.ieee.org/abstract/document/9367023/
2021,IEEE Internet of Things Journal,Societal Intelligence for Safer and Smarter Transportation,"Xiang Cheng, Dongliang Duan, Liuqing Yang, Nanning Zheng",Xiang Cheng,English,"Recent years have witnessed exciting developments in our transportation system with increasingly intelligent vehicles and infrastructure. The transportation system is envisioned to be highly heterogeneous, consisting of diverse participants with mixed intelligence and connectivity. Among them, autonomous vehicles have the highest intelligence and connectivity level and could contribute greatly to the operation of the transportation system in an efficient and reliable manner. However, the current design of autonomous driving techniques is mostly concerned with the autonomous vehicle at the individual level, and the overall transportation system does not provide proactive support to autonomous driving. In fact, the increasing intelligence and connectivity in transportation could be leveraged to significantly enhance the safety and efficiency of individual vehicles and the entire system. To facilitate this, vehicles need to …",Article,https://ieeexplore.ieee.org/abstract/document/9347449/
2021,IEEE Transactions on Communications,Mutual information maximizing wideband multi-user (wmu) mmwave massive mimo,"Shijian Gao, Xiang Cheng, Liuqing Yang",Shijian Gao,English,"To enable next-generation mmWave cellular, it is vital to design high-performance precoding schemes for wideband multi-user (wMU) mmWave massive MIMO (mMIMO). As existing approaches are mostly ad-hoc, thereby lacking performance guarantee, we will tailor an enhanced transceiver design explicitly for wMU mmWave mMIMO, with the goal of maximizing mutual information (MI). The proposed scheme follows the prevalent hybrid block diagonalization (HBD-)based framework that is well-known for balancing the transmitter-end processing flexibility and the user-end detection complexity. In this paper, we for the first time prove that HBD is optimal in the sense of MI. In terms of the transceiver design, we start by decoupling the hybrid processing into a two-stage analog and digital processing, and then derive the MI bounds associated with HBD. By optimizing the tight MI bound, excellent HBD transceivers are …",Article,https://ieeexplore.ieee.org/abstract/document/9335256/
2021,Energies,Adaptive control for energy exchange with probabilistic interval predictors in isolated microgrids,"Jiayu Cheng, Dongliang Duan, Xiang Cheng, Liuqing Yang, Shuguang Cui",Jiayu Cheng,English,"Stability and reliability are of the most important concern for isolated microgrid systems that have no support from the utility grid. Interval predictions are often applied to ensure the system stability of isolated microgrids as they cover more uncertainties and robust control can be achieved based on more sufficient information. In this paper, we propose a probabilistic microgrid energy exchange method based on the Model Predictive Control (MPC) approach to make better use of the prediction intervals so that the system stability and cost efficiency of isolated microgrids are improved simultaneously. Appropriate scenarios are selected from the predictions according to the evaluation of future trends and system capacity. In the meantime, a two-stage adaptive reserve strategy is adopted to further utilize the potential of interval predictions and maintain the system security adaptively. Reserves are determined at the optimization stage to prepare some extra capacity for the fluctuations in the renewable generation and load demand at the operation stage based on the aggressive and conservative level of the system, which is automatically updated at each step. The optimal dispatch problem is finally formulated using the mixed-integer linear programming model and the MPC is formulated as an optimization problem with a discount factor introduced to adjust the weights. Case studies show that the proposed method could effectively guarantee the stability of the system and improve economic performance.",Article,https://www.mdpi.com/1996-1073/14/2/375
2020,IEEE Transactions on Wireless Communications,Generalized user grouping in NOMA: An overlapping perspective,"Weichao Chen, Shengjie Zhao, Rongqing Zhang, Hong Chen, Liuqing Yang",Weichao Chen,English,"Non-orthogonal multiple access (NOMA) is regarded as a promising technology to provide high spectral efficiency and support massive connectivity in 5G systems. Traditionally, NOMA user grouping is non-overlapping, leading to a waste of power resources within each NOMA group. Motivated by this, in this paper we propose a novel generalized user grouping (GuG) concept for NOMA from an overlapping perspective, which allows each user to participate in multiple user groups but subject to individual maximum power constraint. In order to achieve effective GuG and maximize the system sum rate, we formulate a joint power control and GuG optimization problem. Then we further provide a machine learning-based GuG scheme to obtain the optimized feasible GuG and the optimal power control solutions efficiently, in which the established machine learning-based model is exploited to explore the relative …",Article,https://ieeexplore.ieee.org/abstract/document/9305973/
2020,GLOBECOM 2020-2020 IEEE Global Communications Conference,Machine learning-based generalized user grouping in NOMA,"Weichao Chen, Shengjie Zhao, Rongqing Zhang, Yi Chen, Liuqing Yang",Weichao Chen,English,"Non-orthogonal multiple access (NOMA) provides high spectral efficiency and supports massive connectivity in 5G systems. Traditionally, NOMA user grouping is non-overlapping, leading to a waste of power resources within each NOMA group. Motivated by this, we propose a novel generalized user grouping (GuG) concept for NOMA from an overlapping perspective, which allows each user to participate in multiple user groups but subject to individual maximum power constraint. We formulate a joint power control and GuG optimization problem, and then provide a machine learning-based GuG scheme to obtain the optimized feasible GuG and the optimal power control solutions efficiently. Simulation results show significant performance gains in terms of system sum rate.",Conference paper,https://ieeexplore.ieee.org/abstract/document/9322462/
2020,IEEE Wireless Communications Letters,Pre-Compensation-Assisted Generalized Beam Index Modulation (PC-GBIM) for mmWave Massive MIMO Over Doubly Selective Channels,"Yajun Fan, Shijian Gao, Xiang Cheng, Liuqing Yang",Yajun Fan,English,"To better serve future vehicular network, we judiciously design an anti-Doppler index modulation termed as pre-compensation assisted generalized beam index modulation (PC-GBIM) for wideband mmWave massive multiple-input multiple-output (mMIMO) systems. The proposed PC-GBIM design comprises two key elements. First, we generalize the existing beam index modulation (BIM) from the hybrid narrowband to hybrid wideband systems and from activating single beam to activating multiple beams. Secondly, an effective first-order Doppler pre-compensator is introduced to assist index modulation, such that the originally complicated block-based maximum likelihood (ML) detection degenerates into the simple subcarrier-based ML detection. Both the theoretical analyses and numerical simulations have been made and demonstrate the superiority over existing alternatives in doubly-selective channels.",Article,https://ieeexplore.ieee.org/abstract/document/9240070/
2020,IEEE transactions on vehicular technology,Multi-sensor multi-vehicle (msmv) localization and mobility tracking for autonomous driving,"Pengtao Yang, Dongliang Duan, Chen Chen, Xiang Cheng, Liuqing Yang",Pengtao Yang,English,"Vehicle localization and mobility tracking are important tasks in autonomous driving. Traditional methods either have insufficient accuracy or rely on additional facilities to reach the desired accuracy for autonomous driving. In this paper, a multi-sensor multi-vehicle localization and mobility tracking framework is developed for autonomous vehicles equipped with GPS, inertial measurement unit (IMU), and an integrated sensing system. Our algorithm fuse the information from local onboard sensors as well as the observations of other vehicles or existing intelligent transportation system infrastructure such as road side units (RSU) to improve the precision and stability of localization and mobility tracking. Specifically, this framework incorporates the dynamic model of vehicles to achieve better localization and tracking performance. The communication delays during the information sharing process are explicitly taken into …",Article,https://ieeexplore.ieee.org/abstract/document/9229189/
2020,IEEE Internet of Things Journal,Full-duplex UAV relaying for multiple user pairs,"Bing Li, Shengjie Zhao, Rongqing Zhang, Liuqing Yang",Bing Li,English,"Based on the advantages of small size, lightweight, as well as flexible deployment and recycling, unmanned aerial vehicle (UAV) has been more and more widely used in military and civilian. As flying relays, UAVs can quickly set up relay communication links for different missions, to enhance the receiving signal power, increase the system capacity, and expand the communication coverage. In this article, we investigate full-duplex (FD) UAV relaying for multiple source-destination pairs. To fully exploit the flying flexibility of the UAV in serving multiple source-destination pairs, we propose a scheduling protocol that exploits time-division multiple access (TDMA) to serve different source-destination pairs in turns when flying along an optimized trajectory. Then, we further formulate a joint optimization problem of the TDMA-based user scheduling, the dynamic UAV trajectory, and the UAV transmit power to maximize the …",Article,https://ieeexplore.ieee.org/abstract/document/9209050/
2020,IEEE Journal on Selected Areas in Communications,Sparse vector coding-based multi-carrier NOMA for in-home health networks,"Xuewan Zhang, Liuqing Yang, Zhiguo Ding, Jian Song, Yunkai Zhai, Di Zhang",Xuewan Zhang,English,"In-home health networks greatly rely on the massive connected monitoring devices. Compared to orthogonal multiple access (OMA), non-orthogonal multiple access (NOMA) can connect more monitoring devices and enhance the spectrum efficiency (SE) performance, which makes it an ideal solution to in-home health networks. However, conventional NOMA (C-NOMA) is mostly constrained to single-carrier scenario. The problem of multi-carrier NOMA lies in the inter-carrier interference (ICI) from neighboring carriers. In this article, we propose a sparse vector coding-based NOMA (SVC-NOMA) to suppress the ICI. We give closed-form expressions of capacity and symbol error rate (SER) performances for both C-NOMA and SVC-NOMA within the considered multi-carrier scenario. Simulation results demonstrate that compared to C-NOMA, SVC-NOMA has better capacity and SER performances. In addition, we find …",Article,https://ieeexplore.ieee.org/abstract/document/9181534/
2020,Encyclopedia of Wireless Networks,Index Modulation,"Xiang Cheng, Miaowen Wen, Liuqing Yang",Xiang Cheng,English,"584 Imprecise Computation Task Mapping on Multi-core Wireless Sensor Networks decomposed into a mandatory subtask and an optional subtask. The mandatory subtask should be completed before the task’s deadline in order to generate the minimum acceptable Quality of Service (QoS). The optional subtask is to be executed after the mandatory subtask, and still before the deadline, if there are resources in the system that are free to execute the optional subtask. The longer the optional subtask is executed, the better is the QoS of the obtained result.",Conference paper,https://link.springer.com/content/pdf/10.1007/978-3-319-78262-1_143.pdf
2020,IEEE Journal on Selected Areas in Communications,Generalized user grouping in NOMA based on overlapping coalition formation game,"Weichao Chen, Shengjie Zhao, Rongqing Zhang, Liuqing Yang",Weichao Chen,English,"Non-orthogonal multiple access (NOMA) is regarded as a promising technology to provide high spectral efficiency and support massive connectivity in 5G systems. In most existing NOMA user grouping approaches, users are grouped into disjoint groups, which may lead to a waste of power resources within each NOMA group. Motivated by this, in this paper we propose a novel generalized user grouping (GuG) concept for NOMA from an overlapping perspective, which allows each user to participate in multiple groups but subject to individual maximum power constraint. In order to achieve effective GuG and maximize the system sum rate, we formulate a joint power control and GuG optimization problem. Then, we address this problem by exploiting the overlapping coalition formation (OCF) game framework, and we further propose an OCF-based algorithm in which each user can be self-organized into a desirable …",Article,https://ieeexplore.ieee.org/abstract/document/9177257/
2020,IEEE Transactions on Intelligent Transportation Systems,Multi-vehicle collaborative learning for trajectory prediction with spatio-temporal tensor fusion,"Yu Wang, Shengjie Zhao, Rongqing Zhang, Xiang Cheng, Liuqing Yang",Yu Wang,English,"Accurate behavior prediction of other vehicles in the surroundings is critical for intelligent transportation systems. Common practices to reason about the future trajectory are through their historical paths. However, the impact of traffic context is ignored, which means the beneficial environment information is deserted. Although a few methods are proposed to exploit the surrounding vehicle information, they simply model the influence according to spatial relations without considering the temporal information among them. In this paper, a novel multi-vehicle collaborative learning with spatio-temporal tensor fusion model for vehicle trajectory prediction is proposed, which introduces a novel auto-encoder social convolution mechanism and a fancy recurrent social mechanism to model spatial and temporal information among multiple vehicles, respectively. Furthermore, the generative adversarial network is incorporated …",Article,https://ieeexplore.ieee.org/abstract/document/9151374/
2020,IEEE Access 8,One-class classifier based fault detection in distribution systems with varying penetration levels of distributed energy resources,"Zhidi Lin, Dongliang Duan, Qi Yang, Xuemin Hong, Xiang Cheng, Liuqing Yang, Shuguang Cui",Zhidi Lin,English,"The integration of Distributed Energy Resources (DERs) into distribution systems greatly increases the system complexity and introduces two-way power flow. Conventional protection schemes are based upon local measurements and simple linear system models, and are thus not capable of handling the new complexity and power flow patterns in systems with high DER penetration. In this paper, we propose a data-driven protection framework to address the challenges introduced by DERs. Firstly, considering the limited available data under fault conditions, we adopt the Support Vector Data Description (SVDD) method, a commonly used one-class classifier, for distribution system fault detection, which only requires the normal data for its training process. Secondly, incremental learning is incorporated into the proposed SVDD-based protection framework to accommodate variations of the integration level of DERs …",Article,https://ieeexplore.ieee.org/abstract/document/9141286/
2020,IEEE Internet of Things Journal,UAV-assisted data collection with nonorthogonal multiple access,"Weichao Chen, Shengjie Zhao, Rongqing Zhang, Yi Chen, Liuqing Yang",Weichao Chen,English,"Unmanned aerial vehicles (UAVs) facilitate information collection greatly in the Internet-of-Things (IoT) systems due to their superior flexibility and mobility. On the other hand, nonorthogonal multiple access (NOMA) is regarded as a promising technology to provide high spectral efficiency and support massive connectivity in fifth-generation networks. The integration of NOMA into UAV-assisted wireless networks shows great potential, but how to determine the user grouping and power allocation in NOMA according to the high mobility of UAV is challenging. In this article, we propose a general NOMA-enabled UAV-assisted data collection (NUDC) protocol to maximize the sum rate of a wireless sensor network (WSN), where the location of UAV, sensor grouping, and power control are jointly considered. Moreover, a joint signal-to-interference ratio (SIR) hypergraph-based grouping and power control (SHG-PC) NOMA …",Article,https://ieeexplore.ieee.org/abstract/document/9126800/
2020,IEEE Journal on Selected Areas in Communications,Playback of 5G and beyond measured MIMO channels by an ANN-based modeling and simulation framework,"Xiongwen Zhao, Fei Du, Suiyan Geng, Zihao Fu, Zhongyu Wang, Yu Zhang, Zhenyu Zhou, Lei Zhang, Liuqing Yang",Xiongwen Zhao,English,"In this work, firstly we propose an artificial neural network (ANN) based channel modeling and simulation framework to playback a measurement channel to overcome the shortcomings of traditional geometry based stochastic modelling (GBSM) and simulation approach which is unable to predict a time or position-varying channel to match with real environment. Secondly, we implement the framework based on channel measurements performed at 28 GHz in a large waiting hall at Qingdao high-speed railway station, China. Thirdly, we validate the proposed framework by comparisons of the large scale channel parameters (LSCPs) and small scale channel parameters (SSCPs) extracted from the measured, ANN and GBSM simulation channels. The results show that the ANN-based framework can playback the measured channels accurately, while GBSM-based simulated channels have large deviations. This work …",Article,https://ieeexplore.ieee.org/abstract/document/9122601/
2020,ICC 2020-2020 IEEE International Conference on Communications (ICC),LSTM-Based Channel Prediction for Secure Massive MIMO Communications Under Imperfect CSI,"Tenghui Peng, Rongqing Zhang, Xiang Cheng, Liuqing Yang",Tenghui Peng,English,"In recent years, massive multiple-input multiple-output (MIMO) has been regarded as a promising technique in the fifth-generation (5G) communication systems. With the ability of focusing transmission beams on users, massive MIMO has a natural advantage in the field of physical layer security to improve the system secrecy performance. However, in practical mobile systems, the imperfect channel state information (CSI) caused by the channel estimation error and the transmission and processing delay will have a non-negligible impact on the system performance. In this paper, we investigate secure communications in a multi-user massive MIMO-enabled vehicular communication networks. Considering the influence of imperfect CSI on the secrecy performance, we derive a tight asymptotic lower bound of the system secrecy capacity under both perfect and imperfect CSI. Moreover, we further analyze the impact of …",Conference paper,https://ieeexplore.ieee.org/abstract/document/9148836/
2020,2020 Asia Energy and Electrical Engineering Symposium (AEEES),Very-Short-Term Solar Forecasting with Long Short-Term Memory (LSTM) Network,"Yanbin Lin, Dongliang Duan, Xueming Hong, Xiang Cheng, Liuqing Yang, Shuguang Cui",Yanbin Lin,English,"To address the serious challenges to traditional power systems caused by high variability of solar production, especially the ramp events, this paper is aimed at predicting solar radiation accurately at a very-short-term scale, i.e. several minutes ahead. Quite different from traditional methods, our designed system conducts time series prediction based upon meteorological data and sky images’ features with the Long Short-Term Memory (LSTM) network to learn the long-term dependency. Experiments have been conducted based on sky images’ feature extracted by Convolutional Neural Network, meteorological data and solar geometric data with a large number of features collected over a seven-summer period. Experimental results show that the proposed forecasting system outperforms other methods in the literature, such as solar forecasting based upon optical flow tracking, Feedforward Neural Network (FNN …",Conference paper,https://ieeexplore.ieee.org/abstract/document/9121512/
2020,2020 Asia Energy and Electrical Engineering Symposium (AEEES),Elastic reserve strategy for probabilistic energy management with interval predictors in microgrids,"Jiayu Cheng, Dongliang Duan, Xiang Cheng, Liuqing Yang, Shuguang Cui",Jiayu Cheng,English,"In this paper, we present a Model Predictive Control (MPC) based energy management method for isolated microgrid systems. An elastic reserve strategy is proposed to handle the probabilistic predictions of loads and Renewable Energy Sources (RES) given in the form of intervals so that the state information of systems can be better utilized in the scheduling. Scenario-selected optimizers apply the MPC framework and the mixed-integer linear programming (MILP) model to find optimal dispatches for isolated microgrids. Simulations are conducted to analyze the economic and stability performances of our proposed method and make comparisons with other methods. Numerical results show that the proposed approach is more adaptive and has better performance in terms of both economic efficiency and stability.",Conference paper,https://ieeexplore.ieee.org/abstract/document/9121513/
