Year,Sources,Name,Authors,First Author,Chinese/English,Abstract,Venues,doi,Citation,Id,Keywords
2021,Proceedings of the 2021 CHI Conference on Human Factors in Computing Systems?…,Learning to automate chart layout configurations using crowdsourced paired comparison,"Aoyu Wu, Liwenhan Xie, Bongshin Lee, Yun Wang, Weiwei Cui, Huamin Qu",Aoyu Wu,English," We contribute a method to automate parameter configurations for chart layouts by learning from human preferences. Existing charting tools usually determine the layout parameters using predefined heuristics, producing sub-optimal layouts. People can repeatedly adjust multiple parameters (e.g., chart size, gap) to achieve visually appealing layouts. However, this trial-and-error process is unsystematic and time-consuming, without a guarantee of improvement. To address this issue, we develop Layout Quality Quantifier (LQ2), a machine learning model that learns to score chart layouts from paired crowdsourcing data. Combined with optimization techniques, LQ2 recommends layout parameters that improve the charts’ layout quality. We apply LQ2 on bar charts and conduct user studies to evaluate its effectiveness by examining the quality of layouts it produces. Results show that LQ2 can generate more visually?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3411764.3445179,24,wu2021learning,"Machine Learning, Visualization, Crowdsourced, Visual Design,Image Quality Assessment"
2021,arXiv preprint arXiv:2102.01330 2,Survey on artificial intelligence approaches for visualization data,"Aoyu Wu, Yun Wang, Xinhuan Shu, Dominik Moritz, Weiwei Cui, Haidong Zhang, Dongmei Zhang, Huamin Qu",Aoyu Wu,English,"Visualizations themselves have become a data format. Akin to other data formats such as text and images, visualizations are increasingly created, stored, shared, and (re-)used with artificial intelligence (AI) techniques. In this survey, we probe the underlying vision of formalizing visualizations as an emerging data format and review the recent advance in applying AI techniques to visualization data. We define visualization data as the digital representations of visualizations in computers and focus on visualizations in information visualization and visual analytic. We build our survey upon a corpus spanning ten different fields in computer science with an eye toward identifying important common interests. Our resulting taxonomy is organized around WHAT is visualization data and its representation, WHY and HOW to apply AI to visualization data. We highlight a set of common tasks that researchers apply to the visualization data and present a detailed discussion of AI approaches developed to accomplish those tasks. Drawing upon our literature review, we discuss several important research questions surrounding the management and exploitation of visualization data, as well as the role of AI in support of those processes. We make the list of surveyed papers and related material available online at ai4vis.github.io.",Article,https://scholar.google.com/scholar?cluster=11090909227810155274&hl=en&oi=scholarr,24,wu2021survey,Survey; Data Visualization; Artificial Intelligence; Data Format; Machine Learning
2020,IEEE Transactions on Visualization and Computer Graphics,TaxThemis: Interactive Mining and Exploration of Suspicious Tax Evasion Groups,"Yating Lin, Kamkwai Wong, Yong Wang, Rong Zhang, Bo Dong, Huamin Qu, Qinghua Zheng",Yating Lin,English,"Tax evasion is a serious economic problem for many countries, as it can undermine the government's tax system and lead to an unfair business competition environment. Recent research has applied data analytics techniques to analyze and detect tax evasion behaviors of individual taxpayers. However, they have failed to support the analysis and exploration of the related party transaction tax evasion (RPTTE) behaviors (e.g., transfer pricing), where a group of taxpayers is involved. In this paper, we present TaxThemis, an interactive visual analytics system to help tax officers mine and explore suspicious tax evasion groups through analyzing heterogeneous tax-related data. A taxpayer network is constructed and fused with the respective trade network to detect suspicious RPTTE groups. Rich visualizations are designed to facilitate the exploration and investigation of suspicious transactions between related?…",Article,https://ieeexplore.ieee.org/abstract/document/9222068/,24,lin2020taxthemis,"Visual Analytics, Tax Network, Tax Evasion Detection, Anomaly detection, Multidimensional data"
2020,Proceedings of the seventh ACM conference on Learning@ Scale,"Using information visualization to promote students' reflection on"" gaming the system"" in online learning","Meng Xia, Yuya Asano, Joseph Jay Williams, Huamin Qu, Xiaojuan Ma",Meng Xia,English,"""Gaming the system"" is the phenomenon where students attempt to perform well by systematically exploiting properties of the learning system, rather than learning the material. Frequent gaming tends to cause bad learning outcomes. Though existing studies tackle the problem by redesigning the system workflow to change students' behaviors automatically, gaming students discover new ways to game. We instead propose a novel way, reflective nudge, to reflectively influence students' attitudes by conveying reasons not to game via information visualizations. Particularly, we identify three common gaming contexts and involve students and instructors in co-designing three context-specific persuasive visualizations. We deploy our information visualizations in a real online learning platform. Through embedded surveys and in-person interviews, we find some evidence that the designs can promote students' reflection?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3386527.3405924,24,xia2020using,"Survey, Data Visualization, Artificial Intelligence, Data Format, Machine Learning"
2023,IEEE Transactions on Visualization and Computer Graphics,Xnli: Explaining and diagnosing nli-based visual data analysis,"Yingchaojie Feng, Xingbo Wang, Bo Pan, Kam Kwai Wong, Yi Ren, Shi Liu, Zihan Yan, Yuxin Ma, Huamin Qu, Wei Chen",Yingchaojie Feng,English,"Natural language interfaces (NLIs) enable users to flexibly specify analytical intentions in data visualization. However, diagnosing the visualization results without understanding the underlying generation process is challenging. Our research explores how to provide explanations for NLIs to help users locate the problems and further revise the queries. We present XNLI, an explainable NLI system for visual data analysis. The system introduces a Provenance Generator to reveal the detailed process of visual transformations, a suite of interactive widgets to support error adjustments, and a Hint Generator to provide query revision hints based on the analysis of user queries and interactions. Two usage scenarios of XNLI and a user study verify the effectiveness and usability of the system. Results suggest that XNLI can significantly enhance task accuracy without interrupting the NLI-based analysis process.",Article,https://ieeexplore.ieee.org/abstract/document/10026499/,23,feng2023xnli,"Natural language interface, visual data analysis,explainability"
2022,Proceedings of the 2022 CHI Conference on Human Factors in Computing Systems?…,Structure-aware visualization retrieval,"Haotian Li, Yong Wang, Aoyu Wu, Huan Wei, Huamin Qu",Haotian Li,English," With the wide usage of data visualizations, a huge number of Scalable Vector Graphic?(SVG)-based visualizations have been created and shared online. Accordingly, there has been an increasing interest in exploring how to retrieve perceptually similar visualizations from a large corpus, since it can benefit various downstream applications such as visualization recommendation. Existing methods mainly focus on the visual appearance of visualizations by regarding them as bitmap images. However, the structural information intrinsically existing in SVG-based visualizations is ignored. Such structural information can delineate the spatial and hierarchical relationship among visual elements, and characterize visualizations thoroughly from a new perspective. This paper presents a structure-aware method to advance the performance of visualization retrieval by collectively considering both the visual and structural?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3491102.3502048,23,li2022structure,"Data Visualization, Visualization Retrieval, Visualization Similarity,Representation Learning, Visualization Embedding"
2021,IEEE Transactions on Visualization and Computer Graphics,Explaining with examples: Lessons learned from crowdsourced introductory description of information visualizations,"Leni Yang, Cindy Xiong, Jason K Wong, Aoyu Wu, Huamin Qu",Leni Yang,English,"Data visualizations have been increasingly used in oral presentations to communicate data patterns to the general public. Clear verbal introductions of visualizations to explain how to interpret the visually encoded information are essential to convey the takeaways and avoid misunderstandings. We contribute a series of studies to investigate how to effectively introduce visualizations to the audience with varying degrees of visualization literacy. We begin with understanding how people are introducing visualizations. We crowdsource 110 introductions of visualizations and categorize them based on their content and structures. From these crowdsourced introductions, we identify different introduction strategies and generate a set of introductions for evaluation. We conduct experiments to systematically compare the effectiveness of different introduction strategies across four visualizations with 1,080 participants. We?…",Article,https://ieeexplore.ieee.org/abstract/document/9615008/,21,yang2021explaining,"Narrative visualization, oral presentation, introduction"
2022,IEEE Transactions on Visualization and Computer Graphics,Cohortva: A visual analytic system for interactive exploration of cohorts based on historical data,"Wei Zhang, Jason K Wong, Xumeng Wang, Youcheng Gong, Rongchen Zhu, Kai Liu, Zihan Yan, Siwei Tan, Huamin Qu, Siming Chen, Wei Chen",Wei Zhang,English,"In history research, cohort analysis seeks to identify social structures and figure mobilities by studying the group-based behavior of historical figures. Prior works mainly employ automatic data mining approaches, lacking effective visual explanation. In this paper, we present CohortVA, an interactive visual analytic approach that enables historians to incorporate expertise and insight into the iterative exploration process. The kernel of CohortVA is a novel identification model that generates candidate cohorts and constructs cohort features by means of pre-built knowledge graphs constructed from large-scale history databases. We propose a set of coordinated views to illustrate identified cohorts and features coupled with historical events and figure profiles. Two case studies and interviews with historians demonstrate that CohortVA can greatly enhance the capabilities of cohort identifications, figure authentications, and?…",Article,https://ieeexplore.ieee.org/abstract/document/9912359/,20,zhang2022cohortva,"Historical cohort analysis, machine learning, interpretability, visual analytic"
2021,IEEE Transactions on Visualization and Computer Graphics,Deep colormap extraction from visualizations,"Lin-Ping Yuan, Wei Zeng, Siwei Fu, Zhiliang Zeng, Haotian Li, Chi-Wing Fu, Huamin Qu",Lin-Ping Yuan,English,"This article presents a new approach based on deep learning to automatically extract colormaps from visualizations. After summarizing colors in an input visualization image as a Lab color histogram, we pass the histogram to a pre-trained deep neural network, which learns to predict the colormap that produces the visualization. To train the network, we create a new dataset of   64K visualizations that cover a wide variety of data distributions, chart types, and colormaps. The network adopts an atrous spatial pyramid pooling module to capture color features at multiple scales in the input color histograms. We then classify the predicted colormap as discrete or continuous, and refine the predicted colormap based on its color histogram. Quantitative comparisons to existing methods show the superior performance of our approach on both synthetic and real-world visualizations. We further demonstrate the utility of our?…",Article,https://ieeexplore.ieee.org/abstract/document/9395231/,20,yuan2021deep," Color extraction, information visualization, deep learning, color histogram"
2021,Journal of Visualization 24,Dancingwords: exploring animated word clouds to tell stories,"Xinhuan Shu, Jiang Wu, Xinke Wu, Hongye Liang, Weiwei Cui, Yingcai Wu, Huamin Qu",Xinhuan Shu,English," Abstract By encoding semantic relations into relative positions, word clouds have shown the capability to deliver richer messages than purely visualizing word frequencies. Existing studies mainly focus on layout algorithms that cluster related words, preserve temporal coherence, and optimize spatial shapes. However, they cannot fully convey multiple relations among words and their evolvement through relative positions and static representations. In this paper, we explore animated word clouds that take advantage of storytelling strategies to present interactions between words and show the dynamic process of content changes, thus communicating the underlying stories. We initially create several exemplars of animated word clouds with designers through a structured iterative design process. These exemplars lead to a preliminary design space that distills essential narrative elements with design?…",Article,https://link.springer.com/article/10.1007/s12650-020-00689-0,20,shu2021dancingwords,"Storytelling,Animation,Text visualization,Interaction"
2020,IEEE Transactions on Visualization and Computer Graphics,Qlens: Visual analytics of multi-step problem-solving behaviors for improving question design,"Meng Xia, Reshika Palaniyappan Velumani, Yong Wang, Huamin Qu, Xiaojuan Ma",Meng Xia,English,"With the rapid development of online education in recent years, there has been an increasing number of learning platforms that provide students with multi-step questions to cultivate their problem-solving skills. To guarantee the high quality of such learning materials, question designers need to inspect how students' problem-solving processes unfold step by step to infer whether students' problem-solving logic matches their design intent. They also need to compare the behaviors of different groups (e.g., students from different grades) to distribute questions to students with the right level of knowledge. The availability of fine-grained interaction data, such as mouse movement trajectories from the online platforms, provides the opportunity to analyze problem-solving behaviors. However, it is still challenging to interpret, summarize, and compare the high dimensional problem-solving sequence data. In this paper, we?…",Article,https://ieeexplore.ieee.org/abstract/document/9222360/,20,xia2020qlens,"Learning Behavior Analysis, Visual Analytics, Time Series Data"
2021,IEEE Transactions on Visualization and Computer Graphics,Seek for success: A visualization approach for understanding the dynamics of academic careers,"Yifang Wang, Tai-Quan Peng, Huihua Lu, Haoren Wang, Xiao Xie, Huamin Qu, Yingcai Wu",Yifang Wang,English,"How to achieve academic career success has been a long-standing research question in social science research. With the growing availability of large-scale well-documented academic profiles and career trajectories, scholarly interest in career success has been reinvigorated, which has emerged to be an active research domain called the Science of Science (i.e., SciSci). In this study, we adopt an innovative dynamic perspective to examine how individual and social factors will influence career success over time. We propose  ACSeeker , an interactive visual analytics approach to explore the potential factors of success and how the influence of multiple factors changes at different stages of academic careers. We first applied a Multi-factor Impact Analysis framework to estimate the effect of different factors on academic career success over time. We then developed a visual analytics system to understand the dynamic?…",Article,https://ieeexplore.ieee.org/abstract/document/9552870/,19,wang2021seek,"Career Analysis, Academic Profiles, Science of Science, Publication Data, Citation Data, Sequence Analysis"
2022,IEEE Transactions on Visualization and Computer Graphics,In defence of visual analytics systems: Replies to critics,"Aoyu Wu, Dazhen Deng, Furui Cheng, Yingcai Wu, Shixia Liu, Huamin Qu",Aoyu Wu,English,"The last decade has witnessed many visual analytics (VA) systems that make successful applications to wide-ranging domains like urban analytics and explainable AI. However, their research rigor and contributions have been extensively challenged within the visualization community. We come in defence of VA systems by contributing two interview studies for gathering critics and responses to those criticisms. First, we interview 24 researchers to collect criticisms the review comments on their VA work. Through an iterative coding and refinement process, the interview feedback is summarized into a list of 36 common criticisms. Second, we interview 17 researchers to validate our list and collect their responses, thereby discussing implications for defending and improving the scientific values and rigor of VA systems. We highlight that the presented knowledge is deep, extensive, but also imperfect, provocative, and?…",Article,https://ieeexplore.ieee.org/abstract/document/9906559/,17,wu2022defence,"Visual Analytics, Theory, Qualitative Study, Design Study, Application, Theoretical and Empirical Research"
2023,arXiv preprint arXiv:2304.08366,Why is ai not a panacea for data workers? an interview study on human-ai collaboration in data storytelling,"Haotian Li, Yun Wang, Q Vera Liao, Huamin Qu",Haotian Li,English,"Data storytelling plays an important role in data workers' daily jobs since it boosts team collaboration and public communication. However, to make an appealing data story, data workers spend tremendous efforts on various tasks, including outlining and styling the story. Recently, a growing research trend has been exploring how to assist data storytelling with advanced artificial intelligence (AI). However, existing studies may focus on individual tasks in the workflow of data storytelling and do not reveal a complete picture of humans' preference for collaborating with AI. To better understand real-world needs, we interviewed eighteen data workers from both industry and academia to learn where and how they would like to collaborate with AI. Surprisingly, though the participants showed excitement about collaborating with AI, many of them also expressed reluctance and pointed out nuanced reasons. Based on their responses, we first characterize stages and tasks in the practical data storytelling workflows and the desired roles of AI. Then the preferred collaboration patterns in different tasks are identified. Next, we summarize the interviewees' reasons why and why not they would like to collaborate with AI. Finally, we provide suggestions for human-AI collaborative data storytelling to hopefully shed light on future related research.",Article,https://arxiv.org/abs/2304.08366,15,li2023ai,"Data storytelling, human-AI collaboration, interview study"
2023,IEEE Transactions on Visualization and Computer Graphics,DMiner: Dashboard design mining and recommendation,"Yanna Lin, Haotian Li, Aoyu Wu, Yong Wang, Huamin Qu",Yanna Lin,English,"Dashboards, which comprise multiple views on a single display, help analyze and communicate multiple perspectives of data simultaneously. However, creating effective and elegant dashboards is challenging since it requires careful and logical arrangement and coordination of multiple visualizations. To solve the problem, we propose a data-driven approach for mining design rules from dashboards and automating dashboard organization. Specifically, we focus on two prominent aspects of the organization:  arrangement , which describes the position, size, and layout of each view in the display space; and  coordination , which indicates the interaction between pairwise views. We build a new dataset containing 854 dashboards crawled online, and develop feature engineering methods for describing the single views and view-wise relationships in terms of data, encoding, layout, and interactions. Further, we?…",Article,https://ieeexplore.ieee.org/abstract/document/10057994/,15,lin2023dashboard,"Dashboards, design mining, multiple-view visualization, visualization recommendation"
2022,Proceedings of the 2022 CHI Conference on Human Factors in Computing Systems?…,From ‘wow’to ‘why’: Guidelines for creating the opening of a data video with cinematic styles,"Xian Xu, Leni Yang, David Yip, Mingming Fan, Zheng Wei, Huamin Qu",Xian Xu,English," Data videos are an increasingly popular storytelling form. The opening of a data video critically influences its success as the opening either attracts the audience to continue watching or bores them to abandon watching. However, little is known about how to create an attractive opening. We draw inspiration from the openings of famous films to facilitate designing data video openings. First, by analyzing over 200 films from several sources, we derived six primary cinematic opening styles adaptable to data videos. Then, we consulted eight experts from the film industry to formulate 28 guidelines. To validate the usability and effectiveness of the guidelines, we asked participants to create data video openings with and without the guidelines, which were then evaluated by experts and the general public. Results showed that the openings designed with the guidelines were perceived to be more attractive, and the?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3491102.3501896,15,xu2022wow,"Visualization, Storytelling, Interview, Lab Study, Data Video, Guideline"
2021,arXiv preprint arXiv:2109.03137,Numgpt: Improving numeracy ability of generative pre-trained models,"Zhihua Jin, Xin Jiang, Xingbo Wang, Qun Liu, Yong Wang, Xiaozhe Ren, Huamin Qu",Zhihua Jin,English,"Existing generative pre-trained language models (e.g., GPT) focus on modeling the language structure and semantics of general texts. However, those models do not consider the numerical properties of numbers and cannot perform robustly on numerical reasoning tasks (e.g., math word problems and measurement estimation). In this paper, we propose NumGPT, a generative pre-trained model that explicitly models the numerical properties of numbers in texts. Specifically, it leverages a prototype-based numeral embedding to encode the mantissa of the number and an individual embedding to encode the exponent of the number. A numeral-aware loss function is designed to integrate numerals into the pre-training objective of NumGPT. We conduct extensive experiments on four different datasets to evaluate the numeracy ability of NumGPT. The experiment results show that NumGPT outperforms baseline models (e.g., GPT and GPT with DICE) on a range of numerical reasoning tasks such as measurement estimation, number comparison, math word problems, and magnitude classification. Ablation studies are also conducted to evaluate the impact of pre-training and model hyperparameters on the performance.",Article,https://arxiv.org/abs/2109.03137,15,jin2021numgpt,None
2023,Proceedings of the 2023 CHI Conference on Human Factors in Computing Systems?…,Notable: On-the-fly assistant for data storytelling in computational notebooks,"Haotian Li, Lu Ying, Haidong Zhang, Yingcai Wu, Huamin Qu, Yun Wang",Haotian Li,English," Computational notebooks are widely used for data analysis. Their interleaved displays of code and execution results (e.g., visualizations) are welcomed since they enable iterative analysis and preserve the exploration process. However, the communication of data findings remains challenging in computational notebooks. Users have to carefully identify useful findings from useless ones, document them with texts and visual embellishments, and then organize them in different tools. Such workflow greatly increases their workload, according to our interviews with practitioners. To address the challenge, we designed Notable to offer on-the-fly assistance for data storytelling in computational notebooks. It provides intelligent support to minimize the work of documenting and organizing data findings and diminishes the cost of switching between data exploration and storytelling. To evaluate Notable, we conducted a user?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3544548.3580965,14,li2023notable,"data visualization, data storytelling, computational notebooks"
2022,Proceedings of the ACM on Human-Computer Interaction,Persua: A visual interactive system to enhance the persuasiveness of arguments in online discussion,"Meng Xia, Qian Zhu, Xingbo Wang, Fei Nie, Huamin Qu, Xiaojuan Ma",Meng Xia,English,"Persuading people to change their opinions is a common practice in online discussion forums on topics ranging from political campaigns to relationship consultation. Enhancing people's ability to write persuasive arguments could not only practice their critical thinking and reasoning but also contribute to the effectiveness and civility in online communication. It is, however, not an easy task in online discussion settings where written words are the primary communication channel. In this paper, we derived four design goals for a tool that helps users improve the persuasiveness of arguments in online discussions through a survey with 123 online forum users and interviews with five debating experts. To satisfy these design goals, we analyzed and built a labeled dataset of fine-grained persuasive strategies (i.e., logos, pathos, ethos, and evidence) in 164 arguments with high ratings on persuasiveness from?…",Article,https://dl.acm.org/doi/abs/10.1145/3555210,14,xia2022persua," persuasive strategies, example-based learning, argumentation learning,educational applications"
2023,Proceedings of the 36th Annual ACM Symposium on User Interface Software and?…,Storyfier: Exploring Vocabulary Learning Support with Text Generation Models,"Zhenhui Peng, Xingbo Wang, Qiushi Han, Junkai Zhu, Xiaojuan Ma, Huamin Qu",Zhenhui Peng,English," Vocabulary learning support tools have widely exploited existing materials, e.g., stories or video clips, as contexts to help users memorize each target word. However, these tools could not provide a coherent context for any target words of learners’ interests, and they seldom help practice word usage. In this paper, we work with teachers and students to iteratively develop Storyfier, which leverages text generation models to enable learners to read a generated story that covers any target words, conduct a story cloze test, and use these words to write a new story with adaptive AI assistance. Our within-subjects study (N=28) shows that learners generally favor the generated stories for connecting target words and writing assistance for easing their learning workload. However, in the read-cloze-write learning sessions, participants using Storyfier perform worse in recalling and using target words than learning with a?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3586183.3606786,13,peng2023storyfier,"Visual analytics, Digital humanities, Painting analysis, Traditional Chinese painting"
2023,2023 IEEE Conference Virtual Reality and 3D User Interfaces (VR),Towards an understanding of distributed asymmetric collaborative visualization on problem-solving,"Wai Tong, Meng Xia, Kam Kwai Wong, Doug A Bowman, Ting-Chuen Pong, Huamin Qu, Yalong Yang",Wai Tong,English,"This paper provided empirical knowledge of the user experience for using collaborative visualization in a distributed asymmetrical setting through controlled user studies. With the ability to access various computing devices, such as Virtual Reality (VR) head-mounted displays, scenarios emerge when collaborators have to or prefer to use different computing environments in different places. However, we still lack an understanding of using VR in an asymmetric setting for collaborative visualization. To get an initial understanding and better inform the designs for asymmetric systems, we first conducted a formative study with 12 pairs of participants. All participants collaborated in asymmetric (PC-VR) and symmetric settings (PC-PC and VR-VR). We then improved our asymmetric design based on the key findings and observations from the first study. Another ten pairs of participants collaborated with enhanced PC-VR?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/10108427/,13,tong2023towards,Human-centered computing—Visualization—Visualization techniques; Human-centered computing—Collaborative and social computing—Empirical studies in collaborative and social computing
2023,IEEE Transactions on Visualization and Computer Graphics,Anchorage: Visual analysis of satisfaction in customer service videos via anchor events,"Kam Kwai Wong, Xingbo Wang, Yong Wang, Jianben He, Rong Zhang, Huamin Qu",Kam Kwai Wong,English,"Delivering customer services through video communications has brought new opportunities to analyze customer satisfaction for quality management. However, due to the lack of reliable self-reported responses, service providers are troubled by the inadequate estimation of customer services and the tedious investigation into multimodal video recordings. We introduce  Anchorage , a visual analytics system to evaluate customer satisfaction by summarizing multimodal behavioral features in customer service videos and revealing abnormal operations in the service process. We leverage the semantically meaningful operations to introduce structured event understanding into videos which help service providers quickly navigate to events of their interest.  Anchorage  supports a comprehensive evaluation of customer satisfaction from the service and operation levels and efficient analysis of customer behavioral?…",Article,https://ieeexplore.ieee.org/abstract/document/10045801/,13,wong2023anchorage,"Customer satisfaction, video data, video visualization, visual analytics"
2022,IEEE Transactions on Visualization and Computer Graphics,Exploring interactions with printed data visualizations in augmented reality,"Wai Tong, Zhutian Chen, Meng Xia, Leo Yu-Ho Lo, Linping Yuan, Benjamin Bach, Huamin Qu",Wai Tong,English,"This paper presents a design space of interaction techniques to engage with visualizations that are printed on paper and augmented through Augmented Reality. Paper sheets are widely used to deploy visualizations and provide a rich set of tangible affordances for interactions, such as touch, folding, tilting, or stacking. At the same time, augmented reality can dynamically update visualization content to provide  commands  such as pan, zoom, filter, or detail on demand. This paper is the first to provide a structured approach to mapping possible actions with the paper to interaction commands. This design space and the findings of a controlled user study have implications for future designs of augmented reality systems involving paper sheets and visualizations. Through workshops (  ) and ideation, we identified 81 interactions that we classify in three dimensions: 1)  commands  that can be supported by an?…",Article,https://ieeexplore.ieee.org/abstract/document/9904446/,12,tong2022exploring,"Interaction design, augmented reality, paper interaction, tangible user interface, printed data visualization"
2022,arXiv preprint arXiv:2201.04868,Interactive data analysis with next-step natural language query recommendation,"Xingbo Wang, Furui Cheng, Yong Wang, Ke Xu, Jiang Long, Hong Lu, Huamin Qu",Xingbo Wang,English,"Natural language interfaces (NLIs) provide users with a convenient way to interactively analyze data through natural language queries. Nevertheless, interactive data analysis is a demanding process, especially for novice data analysts. When exploring large and complex SQL databases from different domains, data analysts do not necessarily have sufficient knowledge about different data tables and application domains. It makes them unable to systematically elicit a series of topically-related and meaningful queries for insight discovery in target domains. We develop a NLI with a step-wise query recommendation module to assist users in choosing appropriate next-step exploration actions. The system adopts a data-driven approach to suggest semantically relevant and context-aware queries for application domains of users' interest based on their query logs. Also, the system helps users organize query histories and results into a dashboard to communicate the discovered data insights. With a comparative user study, we show that our system can facilitate a more effective and systematic data analysis process than a baseline without the recommendation module.",Article,https://arxiv.org/abs/2201.04868,12,wang2022interactive," Color palettes design, infographics, visualization recommendation, machine learning"
2021,IEEE Transactions on Visualization and Computer Graphics,DeHumor: Visual analytics for decomposing humor,"Xingbo Wang, Yao Ming, Tongshuang Wu, Haipeng Zeng, Yong Wang, Huamin Qu",Xingbo Wang,English,"Despite being a critical communication skill, grasping humor is challenging—a successful use of humor requires a mixture of both engaging content build-up and an appropriate vocal delivery (e.g., pause). Prior studies on computational humor emphasize the textual and audio features immediately next to the punchline, yet overlooking longer-term context setup. Moreover, the theories are usually too abstract for understanding each concrete humor snippet. To fill in the gap, we develop  DeHumor , a visual analytical system for analyzing humorous behaviors in public speaking. To intuitively reveal the building blocks of each concrete example,  DeHumor  decomposes each humorous video into multimodal features and provides inline annotations of them on the video script. In particular, to better capture the build-ups, we introduce content repetition as a complement to features introduced in theories of computational?…",Article,https://ieeexplore.ieee.org/abstract/document/9488285/,12,wang2021dehumor," Humor, context, multimodal features, visualization"
2020,2020 IEEE Visualization Conference (VIS),Tradao: A visual analytics system for trading algorithm optimization,"Ka Wing Tsang, Haotian Li, Fuk Ming Lam, Yifan Mu, Yong Wang, Huamin Qu",Ka Wing Tsang,English,"With the wide applications of algorithmic trading, it has become critical for traders to build a winning trading algorithm to beat the market. However, due to the lack of efficient tools, traders mainly rely on their memory to manually compare the algorithm instances of a trading algorithm and further select the best trading algorithm instance for the real trading deployment. We work closely with industry practitioners to discover and consolidate user requirements and develop an interactive visual analytics system for trading algorithm optimization. Structured expert interviews are conducted to evaluate TradAO and a representative case study is documented for illustrating the system effectiveness. To the best of our knowledge, previous financial data visual analyses have mainly aimed to assist investment managers in investment portfolio analysis but have neglected the need of traders in developing trading algorithms for?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/9331281/,12,tsang2020tradao,"Data Visualization, Visualization Retrieval, Visualization Similarity, Representation Learning, Visualization Embedding"
2022,IEEE Transactions on Visualization and Computer Graphics,Dpviscreator: Incorporating pattern constraints to privacy-preserving visualizations via differential privacy,"Jiehui Zhou, Xumeng Wang, Jason K Wong, Huanliang Wang, Zhongwei Wang, Xiaoyu Yang, Xiaoran Yan, Haozhe Feng, Huamin Qu, Haochao Ying, Wei Chen",Jiehui Zhou,English,"Data privacy is an essential issue in publishing data visualizations. However, it is challenging to represent multiple data patterns in privacy-preserving visualizations. The prior approaches target specific chart types or perform an anonymization model uniformly without considering the importance of data patterns in visualizations. In this paper, we propose a visual analytics approach that facilitates data custodians to generate multiple private charts while maintaining user-preferred patterns. To this end, we introduce pattern constraints to model users' preferences over data patterns in the dataset and incorporate them into the proposed Bayesian network-based Differential Privacy (DP) model  PriVis . A prototype system,  DPVisCreator , is developed to assist data custodians in implementing our approach. The effectiveness of our approach is demonstrated with quantitative evaluation of pattern utility under the different?…",Article,https://ieeexplore.ieee.org/abstract/document/9904449/,11,zhou2022dpviscreator," Privacy-preserving visualization, visual analytics, differential privacy, tabular data"
2020,Computer Graphics Forum,SeqDynamics: Visual Analytics for Evaluating Online Problem‐solving Dynamics,"Meng Xia, Min Xu, Chuan‐en Lin, Ta Ying Cheng, Huamin Qu, Xiaojuan Ma",Meng Xia,English," Problem‐solving dynamics refers to the process of solving a series of problems over time, from which a student's cognitive skills and non‐cognitive traits and behaviors can be inferred. For example, we can derive a student's learning curve (an indicator of cognitive skill) from the changes in the difficulty level of problems solved, or derive a student's self‐regulation patterns (an example of non‐cognitive traits and behaviors) based on the problem‐solving frequency over time. Few studies provide an integrated overview of both aspects by unfolding the problem‐solving process. In this paper, we present a visual analytics system named SeqDynamics that evaluates students ‘problem‐solving dynamics from both cognitive and non‐cognitive perspectives. The system visualizes the chronological sequence of learners’ problem‐solving behavior through a set of novel visual designs and coordinated contextual views?…",Article,https://onlinelibrary.wiley.com/doi/abs/10.1111/cgf.13998,11,xia2020seqdynamics,"Visual analytics, E-learning"
2022,IEEE Transactions on Visualization and Computer Graphics,Gesturelens: Visual analysis of gestures in presentation videos,"Haipeng Zeng, Xingbo Wang, Yong Wang, Aoyu Wu, Ting-Chuen Pong, Huamin Qu",Haipeng Zeng,English,"Appropriate gestures can enhance message delivery and audience engagement in both daily communication and public presentations. In this article, we contribute a visual analytic approach that assists professional public speaking coaches in improving their practice of gesture training through analyzing presentation videos. Manually checking and exploring gesture usage in the presentation videos is often tedious and time-consuming. There lacks an efficient method to help users conduct gesture exploration, which is challenging due to the intrinsically temporal evolution of gestures and their complex correlation to speech content. In this article, we propose  GestureLens , a visual analytics system to facilitate gesture-based and content-based exploration of gesture usage in presentation videos. Specifically, the exploration view enables users to obtain a quick overview of the spatial and temporal distributions of?…",Article,https://ieeexplore.ieee.org/abstract/document/9761750/,10,zeng2022gesturelens," Gesture, hand movements, presentation video analysis, visual analysis"
